,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
1277,80,0,6,5,1967,1976,359,456,0,1152,1680,1724,0,1724,1,1,1,3,7,1,2,480,0,0,0,6,2009,197900
1278,60,75,8,5,2002,2002,0,587,0,324,1128,1128,903,2031,1,2,1,3,7,1,2,577,0,211,0,3,2008,237000
1279,50,60,4,4,1920,1950,0,8,0,698,698,698,430,1128,0,1,0,2,6,0,2,528,30,0,164,4,2010,68400
1280,20,67,7,5,2002,2002,110,567,0,785,1573,1573,0,1573,1,2,0,3,6,0,2,544,0,72,0,3,2009,227000
1281,20,50,7,5,1990,1990,54,588,0,256,1309,1339,0,1339,1,2,0,2,6,1,2,484,0,58,0,7,2006,180000
1282,20,61,5,7,1977,2008,0,589,144,364,1040,1040,0,1040,0,2,0,3,5,0,2,484,0,0,0,9,2009,150500
1283,90,94,6,5,1971,1971,0,8,0,912,912,912,912,1824,0,2,2,4,8,0,0,0,128,0,0,4,2010,139000
1284,50,50,6,7,1919,1990,0,8,0,804,804,1699,748,2447,0,2,0,4,10,1,1,336,272,0,42,3,2010,169000
1285,50,50,6,6,1939,1950,0,8,0,780,780,825,587,1412,0,1,0,4,6,1,1,280,45,0,0,5,2009,132500
1286,20,0,6,5,1963,1963,451,65,81,678,1328,1328,0,1328,1,1,1,3,6,2,2,528,0,26,0,6,2010,143000
1287,20,0,5,5,1964,1964,621,515,0,812,1624,1582,0,1582,0,2,0,4,7,0,2,390,168,198,0,6,2006,190000
1288,120,40,8,5,2000,2000,0,590,0,343,1501,1659,0,1659,1,2,0,2,5,1,2,499,212,59,0,10,2009,278000
1289,60,86,8,5,2006,2006,788,8,0,1085,1085,1120,850,1970,0,2,1,3,8,1,3,753,177,74,0,10,2006,281000
1290,80,0,5,7,1964,1964,86,591,0,138,1152,1152,0,1152,1,1,0,3,6,1,2,484,227,0,0,4,2010,180500
1291,160,21,5,7,1972,1972,268,332,0,399,630,630,672,1302,0,2,1,3,6,0,1,264,185,0,0,2,2009,119500
1292,70,60,5,4,1892,1965,0,8,0,994,994,1378,994,2372,0,2,0,4,11,0,1,432,0,287,0,12,2009,107500
1293,60,78,7,5,1976,1976,0,592,0,638,832,832,832,1664,0,2,1,4,8,1,2,528,0,28,0,3,2006,162900
1294,20,60,5,7,1955,1990,0,593,0,697,864,864,0,864,1,1,0,2,5,0,2,572,0,0,0,4,2006,115000
1295,20,70,5,5,1968,1968,168,104,0,36,1052,1052,0,1052,1,1,1,3,5,0,1,288,356,0,0,11,2006,138500
1296,20,80,5,6,1963,1963,148,594,0,344,1120,1128,0,1128,1,2,0,3,6,0,2,525,192,20,123,12,2008,155000
1297,180,35,6,5,2005,2006,82,566,0,0,547,1072,0,1072,1,2,0,2,5,0,2,525,0,44,0,6,2006,140000
1298,60,313,10,5,2008,2008,796,595,0,466,6110,4692,950,5642,2,2,1,3,12,3,2,1418,214,292,0,1,2008,160000
1299,20,75,5,7,1959,1994,0,569,906,0,1246,1246,0,1246,1,1,1,3,6,0,1,305,218,0,0,5,2010,154000
1300,60,0,7,5,1999,1999,344,596,0,284,978,1005,978,1983,0,2,1,3,9,1,2,490,0,0,0,5,2009,225000
1301,70,0,6,7,1942,1950,0,566,0,224,771,753,741,1494,0,1,0,3,7,2,1,213,0,0,0,11,2009,177500
1302,60,92,8,5,1994,1994,391,519,0,425,1165,1203,1323,2526,1,2,1,4,8,1,3,844,309,78,0,12,2006,290000
1303,20,73,7,5,2005,2005,228,8,0,1616,1616,1616,0,1616,0,2,0,3,7,0,3,834,208,59,0,4,2006,232000
1304,160,32,7,5,2004,2004,117,8,0,976,976,976,732,1708,0,2,0,3,7,0,2,380,0,40,0,4,2006,130000
1305,20,108,9,5,2006,2007,300,597,0,80,1652,1652,0,1652,1,2,0,2,6,2,2,840,404,102,0,11,2009,325000
1306,120,48,7,5,2005,2006,94,8,0,1368,1368,1368,0,1368,0,2,0,2,6,1,2,474,132,35,0,9,2006,202500
1307,20,60,5,5,1994,1995,0,598,0,244,990,990,0,990,1,1,0,3,5,0,2,480,0,64,0,5,2009,138000
1308,20,100,5,7,1948,2005,0,313,608,172,924,1122,0,1122,1,1,0,2,6,0,2,528,0,36,0,5,2008,147000
1309,20,0,6,5,1991,1991,88,66,0,78,1278,1294,0,1294,1,2,0,3,6,0,2,496,112,51,0,6,2008,179200
1310,20,100,7,8,1959,2002,0,599,0,496,1902,1902,0,1902,1,2,0,3,7,2,2,567,0,207,162,5,2010,335000
1311,20,68,7,5,2005,2007,80,600,0,349,1274,1274,0,1274,1,2,0,3,6,0,2,508,264,98,0,1,2007,203000
1312,60,0,8,5,1990,1990,336,601,0,971,1453,1453,1357,2810,0,2,1,4,9,1,2,750,500,0,0,6,2007,302000
1313,60,108,9,5,1999,1999,165,8,0,1393,1393,1422,1177,2599,0,2,1,4,10,1,3,779,668,30,0,5,2010,333168
1314,20,60,4,6,1954,1954,0,5,0,216,948,948,0,948,1,1,0,3,5,1,1,280,0,36,0,10,2007,119000
1315,60,85,6,5,1969,1969,0,444,276,176,952,1092,1020,2112,0,2,1,4,9,2,2,576,280,0,0,6,2008,206900
1316,20,61,8,5,2008,2008,270,8,0,1622,1622,1630,0,1630,1,2,0,3,8,1,3,860,172,42,0,1,2009,295493
1317,120,47,7,5,2006,2007,0,8,0,1352,1352,1352,0,1352,0,2,0,2,5,1,2,466,0,241,0,4,2007,208900
1318,20,0,8,5,2001,2002,178,8,0,1753,1753,1787,0,1787,0,2,0,3,7,1,3,748,198,150,0,8,2006,275000
1319,20,75,4,5,1954,1954,132,554,0,372,864,948,0,948,0,1,0,3,5,0,1,248,0,0,0,2,2007,111000
1320,20,70,6,3,1957,1957,0,602,661,628,1478,1478,0,1478,1,1,1,3,6,2,2,442,114,0,0,6,2009,156500
1321,20,0,3,6,1949,1950,0,8,0,0,0,720,0,720,0,1,0,2,4,0,1,287,0,0,0,7,2008,72500
1322,60,107,7,5,1992,1992,0,356,0,76,750,1061,862,1923,1,2,1,3,8,1,2,564,240,39,0,6,2010,190000
1323,30,50,4,7,1940,1950,0,29,0,140,420,708,0,708,0,1,0,2,5,0,0,0,164,0,0,12,2009,82500
1324,20,75,8,5,2006,2007,428,8,0,1795,1795,1795,0,1795,0,2,0,2,7,1,3,895,0,49,0,2,2007,147000
1325,30,40,4,4,1922,1950,0,8,0,796,796,796,0,796,0,1,0,2,5,0,0,0,0,0,100,1,2008,55000
1326,30,70,3,6,1931,2006,0,267,0,0,544,774,0,774,0,1,0,3,6,0,0,0,0,0,286,5,2007,79000
1327,20,60,5,9,1982,2008,0,208,0,175,816,816,0,816,0,1,0,3,5,1,1,264,0,0,0,10,2008,130500
1328,50,60,6,7,1920,1950,0,361,0,1017,1510,1584,1208,2792,0,2,0,5,8,2,2,520,0,547,0,6,2008,256000
1329,60,63,7,5,1998,1998,0,8,0,935,935,955,677,1632,0,2,1,3,8,1,2,462,0,28,0,6,2006,176500
1330,20,85,8,5,2006,2006,410,8,0,1588,1588,1588,0,1588,0,2,0,3,7,1,3,825,144,45,0,12,2007,227000
1331,80,55,5,5,1976,1976,0,434,0,428,911,954,0,954,0,1,0,3,6,0,2,576,0,0,0,7,2006,132500
1332,20,67,4,6,1938,1958,0,237,0,126,816,816,0,816,1,1,0,2,3,1,1,288,0,0,0,5,2009,100000
1333,50,60,5,6,1938,1995,0,8,0,803,803,803,557,1360,0,1,1,2,6,0,1,297,0,65,190,7,2006,125500
1334,160,24,5,6,1970,1970,312,603,0,0,765,765,600,1365,0,1,1,3,7,0,2,440,0,36,0,5,2009,125000
1335,20,80,6,5,1977,1977,360,421,0,664,1350,1334,0,1334,0,2,0,2,6,1,2,630,0,16,0,4,2009,167900
1336,90,87,5,5,1973,1973,564,8,0,1656,1656,1656,0,1656,0,2,0,4,8,0,2,506,0,211,0,11,2008,135000
1337,30,153,4,4,1941,1950,0,8,0,693,693,693,0,693,0,1,0,2,4,0,0,0,0,20,0,3,2006,52500
1338,60,95,7,5,2002,2002,0,371,0,216,916,920,941,1861,1,2,1,3,8,0,2,492,146,91,0,6,2006,200000
1339,20,120,5,7,1972,1972,0,109,0,504,864,864,0,864,0,1,0,3,5,0,1,288,0,0,0,6,2006,128500
1340,20,70,4,5,1971,1971,0,8,0,858,858,872,0,872,0,1,0,3,5,0,4,480,0,0,0,6,2007,123000
1341,20,66,6,5,2003,2004,0,473,0,300,1114,1114,0,1114,1,1,0,3,6,0,2,576,0,78,0,7,2008,155000
1342,60,0,8,5,2002,2002,149,8,0,1284,1284,1284,885,2169,0,2,1,3,7,1,2,647,192,87,0,8,2007,228500
1343,50,57,6,6,1928,1950,0,8,0,896,896,1172,741,1913,0,1,1,3,9,1,2,342,0,0,0,3,2009,177000
1344,60,85,7,5,2006,2006,0,8,0,728,728,728,728,1456,0,2,1,3,8,1,2,440,0,0,0,7,2007,155835
1345,30,50,4,4,1920,1950,0,70,0,710,960,960,0,960,0,1,0,2,5,0,1,308,0,0,168,7,2007,108500
1346,20,0,7,7,1968,2003,0,121,68,1203,1568,2156,0,2156,0,2,0,3,9,1,2,508,0,80,0,6,2006,262500
1347,20,93,8,5,2006,2007,100,604,0,1652,1732,1776,0,1776,1,2,0,3,7,1,3,712,0,0,0,5,2007,283463
1348,20,0,7,5,1998,1998,0,605,0,39,1482,1494,0,1494,1,2,0,3,5,1,2,514,402,25,0,8,2007,215000
1349,70,50,8,5,1872,1987,0,606,0,425,684,938,1215,2358,0,2,0,4,8,0,0,0,0,54,20,12,2008,122000
1350,90,91,5,5,1969,1969,368,444,0,748,1248,1338,1296,2634,1,2,2,6,12,0,4,968,0,0,0,8,2009,200000
1351,60,70,6,6,1962,1962,318,630,0,539,858,858,858,1716,0,1,1,4,8,1,2,490,0,84,0,3,2008,171000
1352,50,50,6,9,1937,2000,0,8,0,698,698,786,390,1176,0,1,0,2,4,0,2,624,210,0,0,7,2009,134900
1353,50,56,8,5,1995,1996,579,437,0,1217,2033,2053,1185,3238,1,2,1,4,9,1,3,666,283,86,0,3,2010,410000
1354,60,0,7,5,2000,2000,0,607,0,257,992,992,873,1865,1,2,1,3,7,1,3,839,0,184,0,6,2008,235000
1355,80,102,7,6,1968,1992,143,8,0,570,570,1222,698,1920,0,3,0,4,8,1,2,487,0,98,0,9,2006,170000
1356,20,0,5,5,1966,1966,65,569,0,524,864,892,0,892,0,1,0,3,5,0,1,264,0,0,0,10,2008,110000
1357,20,0,5,6,1971,2008,0,608,0,344,1078,1078,0,1078,1,1,1,3,6,1,2,500,0,0,0,4,2010,149900
1358,160,0,6,5,2000,2000,216,506,0,378,756,769,804,1573,0,2,1,3,5,0,2,440,0,32,0,6,2010,177500
1359,20,129,9,5,2004,2005,66,609,0,533,1980,1980,0,1980,1,2,0,3,8,1,3,770,194,45,0,9,2006,315000
1360,70,51,5,6,1921,1998,0,8,0,612,612,990,1611,2601,0,3,1,4,8,0,2,621,183,0,301,5,2008,189000
1361,20,124,7,5,2005,2005,16,602,0,256,1530,1530,0,1530,1,2,0,3,7,1,2,430,168,36,0,6,2009,260000
1362,50,0,4,4,1920,2007,0,8,0,715,715,1281,457,1738,0,2,0,4,7,1,1,368,55,0,0,6,2009,104900
1363,60,73,6,5,2006,2007,0,8,0,616,616,616,796,1412,0,2,1,3,6,1,2,432,0,36,0,3,2007,156932
1364,160,30,7,5,2005,2005,0,8,0,600,600,520,600,1200,0,2,1,2,4,0,2,480,0,166,0,4,2006,144152
1365,60,0,7,5,2000,2000,0,391,0,281,814,814,860,1674,1,2,1,3,7,0,2,663,0,96,0,1,2010,216000
1366,60,68,7,5,1999,1999,158,451,0,240,873,882,908,1790,1,2,1,3,7,0,2,588,0,88,0,6,2008,193000
1367,160,41,5,6,1977,1977,0,610,173,36,757,925,550,1475,0,2,0,4,6,1,1,336,104,26,0,7,2006,127000
1368,120,0,6,5,2003,2004,170,342,0,163,848,848,0,848,1,1,0,1,4,0,2,420,140,0,0,6,2009,144000
1369,20,48,8,5,2003,2003,171,105,972,315,1657,1668,0,1668,1,2,0,3,8,1,2,502,0,262,0,5,2010,232000
1370,50,90,4,6,1920,1950,0,611,105,420,840,840,534,1374,0,1,0,2,6,0,1,338,0,0,198,10,2009,105000
1371,80,80,6,6,1955,1996,0,115,0,161,992,1661,0,1661,1,1,0,3,8,1,1,377,0,28,0,10,2008,165500
1372,60,75,7,6,1998,1998,0,418,0,133,1108,1108,989,2097,1,2,1,3,8,1,2,583,253,170,0,6,2006,274300
1373,20,0,10,5,2001,2002,705,612,0,1351,2633,2633,0,2633,1,2,1,2,8,2,3,804,314,140,0,3,2007,466500
1374,60,85,7,5,2005,2005,0,8,0,1026,1026,1026,932,1958,0,2,1,3,9,1,3,936,154,210,0,7,2008,250000
1375,20,89,8,5,2007,2007,80,8,0,1571,1571,1571,0,1571,0,2,0,3,7,1,3,722,100,36,0,12,2007,239000
1376,30,52,6,5,1930,1950,0,38,0,384,768,790,0,790,0,1,0,2,4,0,1,160,0,141,0,4,2008,91000
1377,50,60,5,5,1941,1960,0,613,420,156,984,984,620,1604,0,2,0,3,6,0,2,660,0,68,0,7,2009,117000
1378,160,21,6,5,1973,1973,408,614,0,174,483,483,504,987,0,1,1,2,5,0,1,264,72,0,0,6,2006,83000
1379,80,73,5,5,2006,2007,0,8,0,384,384,754,640,1394,0,2,1,3,7,0,2,400,100,0,0,5,2008,167500
1380,30,45,3,3,1914,1950,0,615,0,661,864,864,0,864,1,1,0,2,5,0,1,200,0,0,96,6,2010,58500
1381,20,0,6,7,1970,1970,0,616,0,340,1205,2117,0,2117,0,2,1,4,7,2,2,550,0,42,0,5,2008,237500
1382,70,60,7,7,1920,1950,0,8,0,596,596,998,764,1762,1,1,1,4,8,0,2,576,36,0,221,10,2006,157000
1383,30,0,5,7,1918,2007,0,8,0,816,816,1416,0,1416,0,2,0,3,7,0,2,576,0,0,112,8,2007,112000
1384,50,60,6,5,1939,1950,0,617,0,356,560,698,560,1258,0,1,0,2,6,0,1,280,0,0,0,10,2009,105000
1385,50,40,4,8,1922,2007,0,607,0,61,796,796,358,1154,1,1,0,3,7,0,1,240,0,96,0,5,2010,125500
1386,60,80,7,5,1978,1978,184,618,469,133,1392,1392,1392,2784,1,3,1,5,12,2,2,564,0,112,0,7,2006,250000
1387,50,60,6,7,1916,1950,0,279,546,0,714,1664,862,2526,0,2,0,5,10,1,1,216,88,15,0,8,2007,136000
1388,20,42,9,5,2006,2007,160,619,0,426,1746,1746,0,1746,1,2,0,3,7,2,3,758,201,39,0,10,2009,377500
1389,50,60,6,6,1941,1950,0,483,0,360,735,869,349,1218,0,1,0,3,6,1,2,440,0,0,0,3,2007,131000
1390,20,70,7,5,2000,2000,244,98,0,125,1525,1525,0,1525,1,2,0,3,6,0,2,541,219,36,0,9,2006,235000
1391,90,65,5,5,1967,1967,0,8,0,1584,1584,1584,0,1584,0,2,0,4,8,0,3,792,0,152,0,4,2009,124000
1392,85,68,5,5,1967,1967,0,620,0,95,864,900,0,900,1,1,0,3,6,1,1,288,175,144,0,12,2006,123000
1393,190,60,6,7,1905,2000,0,8,0,482,482,1221,691,1912,0,2,0,3,7,1,2,672,0,25,212,4,2008,163000
1394,120,53,7,5,2006,2006,45,621,0,286,1356,1500,0,1500,1,2,0,2,6,1,3,648,161,20,0,10,2006,246578
1395,60,88,8,5,2005,2006,245,8,0,1094,1094,1133,1349,2482,0,2,1,4,9,1,3,642,144,39,0,2,2007,281213
1396,20,0,5,5,1948,1950,0,540,334,60,747,1687,0,1687,1,1,0,3,7,2,2,572,0,0,50,6,2010,160000
1397,70,51,5,8,1920,2004,0,8,0,939,939,939,574,1513,0,1,1,4,8,0,1,180,24,0,150,5,2007,137500
1398,50,60,5,4,1950,1982,0,318,352,676,1208,1136,768,1904,1,1,1,3,7,0,1,240,0,0,168,5,2009,138000
1399,50,51,6,6,1925,1990,0,622,0,712,976,1160,448,1608,0,2,1,3,7,1,1,216,147,16,0,10,2009,137450
1400,50,50,6,7,1929,1950,0,8,0,862,862,950,208,1158,0,1,0,3,5,1,1,208,0,0,112,7,2008,120000
1401,60,62,6,5,2004,2004,0,623,0,80,839,864,729,1593,1,2,1,3,8,1,2,398,100,75,0,4,2008,193000
1402,20,64,7,5,2006,2006,0,8,0,1286,1286,1294,0,1294,0,2,0,2,6,1,2,662,168,55,0,7,2006,193879
1403,20,49,8,5,2007,2007,84,154,0,556,1485,1464,0,1464,1,2,0,3,6,0,3,754,168,160,0,8,2007,282922
1404,50,60,3,4,1915,1950,0,8,0,672,672,694,520,1214,0,1,0,3,6,0,3,936,216,0,160,1,2006,105000
1405,120,44,8,5,2004,2005,174,624,0,221,1594,1646,0,1646,1,2,0,2,5,1,2,482,128,53,0,1,2008,275000
1406,85,70,5,7,1972,2007,0,422,0,112,768,768,0,768,1,1,0,2,5,0,2,396,58,0,0,3,2009,133000
1407,20,0,5,5,1985,1985,0,148,0,208,833,833,0,833,1,1,0,3,5,0,0,0,0,0,0,3,2009,112000
1408,70,60,4,7,1910,1950,0,8,0,622,622,741,622,1363,0,1,0,3,6,0,2,528,0,0,0,6,2010,125500
1409,60,46,7,6,1986,1991,123,8,0,791,791,1236,857,2093,0,2,1,3,7,1,2,542,364,63,0,11,2008,215000
1410,60,79,7,5,2001,2001,0,575,0,278,944,944,896,1840,1,2,1,3,6,0,2,622,0,45,0,6,2009,230000
1411,50,80,6,8,1950,2005,0,604,0,736,856,1112,556,1668,0,1,1,3,6,0,1,271,0,0,0,9,2009,140000
1412,90,60,4,5,1949,1950,0,8,0,0,0,1040,0,1040,0,2,0,2,6,0,2,420,0,0,0,6,2009,90000
1413,20,88,8,5,2005,2006,366,625,0,868,1844,1844,0,1844,1,2,0,2,7,1,2,620,165,44,0,9,2009,257000
1414,50,64,6,7,1923,2000,0,8,0,833,833,1053,795,1848,0,1,1,4,8,1,2,370,0,0,0,6,2008,207000
1415,120,51,7,5,2007,2007,130,373,0,398,1386,1569,0,1569,0,2,0,1,7,1,3,660,143,20,0,5,2009,175900
1416,190,60,4,6,1885,1950,0,8,0,777,777,1246,1044,2290,0,2,0,4,11,0,2,560,0,0,114,4,2010,122500
1417,60,0,8,5,1998,1998,731,626,0,503,1284,1310,1140,2450,1,2,1,3,7,1,3,1069,0,126,0,5,2009,340000
1418,20,71,5,5,1963,1963,0,627,872,247,1144,1144,0,1144,1,1,1,3,6,0,1,336,0,88,0,8,2008,124000
1419,20,0,6,5,1969,1969,312,628,0,734,1844,1844,0,1844,1,2,0,3,7,1,2,540,0,73,216,12,2006,223000
1420,60,90,6,6,1968,1968,420,629,0,304,708,708,708,1416,0,2,1,3,7,1,2,776,0,169,0,5,2006,179900
1421,120,53,6,5,1977,1977,0,109,0,709,1069,1069,0,1069,0,2,0,2,4,1,2,440,0,55,0,7,2010,127500
1422,120,37,6,5,2003,2003,170,421,0,162,848,848,0,848,1,1,0,1,3,0,2,420,140,0,0,3,2008,136500
1423,80,0,6,7,1966,1966,0,8,0,697,697,1575,626,2201,0,2,0,4,8,1,2,432,586,236,0,8,2006,274970
1424,20,0,5,5,1958,1983,0,352,374,193,1024,1344,0,1344,1,1,0,2,6,1,1,484,316,28,0,6,2007,144000
1425,20,80,6,6,1959,1959,243,8,0,1252,1252,1252,0,1252,0,1,0,3,7,0,2,528,0,39,0,10,2008,142000
1426,60,81,7,5,1994,1994,448,577,0,223,1223,1223,904,2127,1,2,1,3,5,2,2,525,171,132,0,8,2008,271000
1427,50,60,5,6,1945,1950,0,630,0,333,913,1048,510,1558,1,1,1,3,6,1,1,288,0,0,0,4,2008,140000
1428,30,60,5,7,1940,1992,294,529,0,278,788,804,0,804,1,1,0,2,4,2,1,240,0,0,154,2,2010,119000
1429,20,0,6,7,1981,1981,310,631,0,762,1440,1440,0,1440,0,2,0,3,7,1,2,467,0,0,99,4,2007,182900
1430,60,60,5,5,2005,2005,0,8,0,732,732,734,1104,1838,0,2,1,4,7,1,2,372,100,40,0,7,2006,192140
1431,120,0,6,6,1976,1976,0,632,0,0,958,958,0,958,0,2,0,2,5,0,2,440,0,60,0,10,2009,143750
1432,30,60,4,6,1927,2007,0,8,0,656,656,968,0,968,0,2,0,4,5,0,1,216,0,0,0,8,2007,64500
1433,60,93,6,5,2000,2000,318,8,0,936,936,962,830,1792,1,2,1,3,8,1,2,451,0,0,0,5,2008,186500
1434,20,80,5,5,1977,1977,0,478,0,190,1126,1126,0,1126,1,2,0,3,5,1,2,484,295,41,0,5,2006,160000
1435,20,80,6,9,1962,2005,237,8,0,1319,1319,1537,0,1537,1,1,1,3,7,1,2,462,0,36,0,7,2008,174000
1436,20,60,4,6,1971,1971,0,420,0,248,864,864,0,864,0,1,0,3,5,0,2,528,0,0,0,5,2007,120500
1437,20,96,8,5,2008,2008,426,633,0,596,1932,1932,0,1932,1,2,0,2,7,1,3,774,0,66,0,11,2008,394617
1438,20,90,6,7,1957,1996,0,102,0,312,912,1236,0,1236,1,1,0,2,6,0,2,923,0,158,158,4,2010,149700
1439,60,80,7,6,1979,1979,96,611,110,114,539,1040,685,1725,0,2,1,3,6,1,2,550,0,88,216,11,2007,197000
1440,70,79,6,7,1922,1994,0,8,0,588,588,1423,748,2555,0,2,0,3,11,1,2,672,431,0,0,9,2008,191000
1441,120,0,6,5,2004,2004,147,155,0,151,848,848,0,848,1,1,0,1,3,1,2,420,149,0,0,5,2008,149300
1442,60,85,10,5,2008,2008,160,603,0,252,1017,1026,981,2007,1,2,1,3,10,1,3,812,168,52,0,4,2009,310000
1443,30,0,6,6,1916,1950,0,8,0,952,952,952,0,952,0,1,0,2,4,1,1,192,0,98,0,5,2009,121000
1444,20,63,7,5,2004,2004,106,8,0,1422,1422,1422,0,1422,0,2,0,3,7,0,2,626,192,60,0,11,2007,179600
1445,85,70,6,5,1966,1966,0,371,627,0,814,913,0,913,1,1,0,3,6,0,1,240,0,0,252,5,2007,129000
1446,20,0,5,7,1962,1962,189,586,0,595,1188,1188,0,1188,0,1,0,3,6,0,1,312,261,39,0,4,2010,157900
1447,60,80,8,5,1995,1996,438,634,0,141,1220,1220,870,2090,1,2,1,3,8,1,2,556,0,65,0,12,2007,240000
1448,50,70,4,7,1910,2000,0,8,0,560,560,796,550,1346,0,1,1,2,6,0,1,384,168,24,0,5,2007,112000
1449,180,21,5,7,1970,1970,0,268,0,77,630,630,0,630,1,1,0,1,3,0,0,0,0,0,0,8,2006,92000
1450,90,60,5,5,1974,1974,0,8,0,896,896,896,896,1792,0,2,2,4,8,0,0,0,32,45,0,9,2009,136000
1451,20,78,8,5,2008,2009,194,8,0,1573,1573,1578,0,1578,0,2,0,3,7,1,3,840,0,36,0,5,2009,287090
1452,180,35,5,5,2005,2005,80,566,0,0,547,1072,0,1072,1,1,0,2,5,0,2,525,0,28,0,5,2006,145000
1453,20,90,5,5,2006,2006,0,8,0,1140,1140,1140,0,1140,0,1,0,3,6,0,0,0,36,56,0,7,2006,84500
1454,20,62,7,5,2004,2005,0,524,0,811,1221,1221,0,1221,1,2,0,2,6,0,2,400,0,113,0,10,2009,185000
1455,60,62,6,5,1999,2000,0,8,0,953,953,953,694,1647,0,2,1,3,7,1,2,460,0,40,0,8,2007,175000
1456,20,85,6,6,1978,1988,119,618,163,589,1542,2073,0,2073,1,2,0,3,7,2,2,500,349,0,0,2,2010,210000
1457,70,66,7,9,1941,2006,0,549,0,877,1152,1188,1152,2340,0,2,0,4,9,2,1,252,0,60,0,5,2010,266500
1458,20,68,5,6,1950,1996,0,635,1029,0,1078,1078,0,1078,1,1,0,2,5,0,1,240,366,0,112,4,2010,142125
1459,20,75,5,6,1965,1965,0,636,290,136,1256,1256,0,1256,1,1,1,3,6,0,1,276,736,68,0,6,2008,147500
