,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePricev2
830,20,0,80,11900,1,2,0,1,6,5,1957,1957,0,3,3,4,387,1,4,3,433,2,0,352,1392,2,2,1392,0,1392,1,0,1,1,3,1,6,2,4,1957,3,2,458,0,0,0,0,192,0,0,0,0,6,2008,166000,4
831,160,3,30,3180,0,0,3,0,7,5,2005,2005,0,1,1,1,0,0,4,2,8,2,0,600,600,0,5,520,600,1200,0,0,2,1,2,1,4,0,1,2005,3,2,480,0,166,0,0,0,0,0,0,0,6,2006,151000,4
832,60,0,44,9548,1,3,0,0,7,6,2003,2003,0,0,0,4,223,0,4,5,434,2,0,458,941,0,5,941,888,1829,1,0,2,1,3,1,7,1,4,2003,3,2,613,192,39,0,0,0,0,0,0,0,1,2010,237000,5
833,20,0,100,10004,0,0,0,1,6,6,1964,1964,0,3,4,4,180,1,4,3,435,1,345,975,1516,2,5,1516,0,1516,0,0,1,1,3,1,6,0,4,1964,3,2,472,0,0,0,0,152,0,0,0,0,2,2009,167000,4
834,20,0,75,7875,0,0,0,1,5,6,1961,1961,0,0,0,4,136,1,4,3,436,2,0,572,1144,1,5,1144,0,1144,1,0,1,0,3,1,6,0,4,1961,1,2,456,0,0,0,0,0,0,2,0,0,9,2008,139950,3
835,20,0,60,9600,0,0,0,1,4,7,1950,1995,0,0,3,1,0,1,4,4,335,2,0,625,1067,2,5,1067,0,1067,0,0,2,0,2,1,4,0,4,1996,1,2,436,290,0,0,0,0,0,0,0,0,2,2010,128000,3
836,30,1,90,8100,0,0,0,1,5,6,1948,1973,0,0,0,1,0,2,4,3,437,2,0,1221,1559,1,5,1559,0,1559,1,0,1,0,2,1,5,0,1,1948,1,2,812,0,116,230,0,0,0,2,0,0,6,2007,153500,4
837,160,1,21,1680,0,0,4,0,6,5,1973,1973,0,3,3,4,158,1,4,4,438,2,0,153,483,2,5,483,504,987,1,0,1,1,2,1,5,0,1,1973,1,1,264,0,0,0,0,0,0,0,0,0,11,2008,100000,3
838,20,0,75,9525,0,0,0,1,5,6,1995,2006,0,0,0,1,0,0,4,2,8,2,0,1099,1099,0,5,1099,0,1099,0,0,1,1,3,1,6,0,4,1999,1,1,352,278,0,0,0,0,0,0,0,0,6,2008,144000,3
839,50,0,70,11767,0,0,0,2,5,6,1946,1995,0,1,1,1,0,1,4,4,118,2,0,416,768,0,5,768,432,1200,0,0,1,0,3,1,6,0,1,1946,1,1,240,0,0,0,0,0,0,0,0,0,5,2008,130500,3
840,70,4,0,12155,1,0,0,0,6,8,1925,1950,0,2,5,1,0,2,4,4,439,2,0,516,672,2,5,810,672,1482,0,0,2,0,4,1,7,0,1,1934,1,1,400,0,0,254,0,0,0,0,0,0,3,2008,140000,3
841,70,1,60,10440,0,0,0,0,5,8,1904,2002,0,1,1,1,0,0,4,2,8,2,0,650,650,1,5,958,581,1539,0,0,2,0,3,1,8,1,1,1983,1,2,686,70,78,68,0,0,0,0,0,0,6,2008,157500,4
842,80,0,82,9020,0,0,0,5,6,7,1966,1966,0,3,3,4,183,1,1,3,132,3,539,276,1127,2,5,1165,0,1165,1,0,1,1,3,1,6,0,4,1966,3,2,490,0,129,0,0,0,0,3,0,0,5,2008,174900,4
843,90,0,80,8000,0,2,2,1,5,4,1961,1961,0,4,7,1,0,1,4,2,8,2,0,1800,1800,0,5,1800,0,1800,0,0,2,0,6,2,10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,2007,141000,3
844,50,1,100,12665,1,0,0,2,5,8,1915,1950,0,2,5,1,0,2,2,2,8,2,0,876,876,1,5,876,540,1416,0,0,1,1,4,1,7,1,1,1949,1,3,720,418,0,194,0,0,0,0,0,0,6,2008,153900,4
845,85,0,0,16647,1,3,0,4,5,5,1975,1981,0,3,3,1,0,1,1,1,563,2,0,0,1390,2,5,1701,0,1701,1,0,2,0,3,1,6,2,5,1975,2,2,611,0,0,0,0,0,0,0,0,0,1,2007,171000,4
846,60,0,75,9317,0,0,0,0,7,5,1993,1993,0,3,3,4,137,0,4,1,441,2,0,227,740,0,5,1006,769,1775,1,0,2,1,3,1,7,1,4,1993,1,2,425,234,72,192,0,0,0,0,0,0,7,2009,213000,5
847,20,0,36,15523,1,3,0,1,5,6,1972,1972,0,3,4,1,0,1,3,4,442,2,0,404,864,0,5,864,0,864,1,0,1,0,3,1,5,1,4,1972,1,1,338,0,0,0,0,0,0,0,0,0,8,2009,133500,3
848,50,0,75,45600,2,0,0,2,6,8,1908,1997,0,2,5,1,0,2,4,2,8,2,0,907,907,2,5,1307,1051,2358,0,0,3,0,5,1,10,1,1,1908,1,2,360,486,40,0,0,175,0,0,0,0,9,2008,240000,5
849,80,0,80,9600,0,1,0,5,6,7,1976,1994,1,7,4,4,360,1,4,2,8,2,0,528,528,0,5,1094,761,1855,0,0,2,1,3,1,7,1,4,1976,3,2,512,113,100,0,0,0,0,0,0,0,8,2007,187000,4
850,120,1,36,4435,0,0,3,1,6,5,2003,2003,0,0,0,4,170,0,3,5,469,2,0,189,848,0,5,848,0,848,1,0,1,0,1,1,3,0,4,2003,2,2,420,140,0,0,0,0,0,0,0,0,11,2007,131500,3
851,120,0,0,3196,0,0,3,1,8,5,2003,2003,0,0,0,4,40,0,1,2,8,2,0,1273,1273,0,5,1456,0,1456,0,0,2,0,2,1,7,1,4,2003,2,2,400,143,20,0,0,0,0,0,0,0,5,2006,215000,5
852,75,0,53,7128,0,0,0,6,7,5,1941,1950,0,1,1,1,0,1,4,3,444,2,0,554,918,1,5,918,728,1646,0,0,2,0,4,1,7,2,1,1941,1,1,240,0,0,0,0,126,0,1,0,0,8,2007,164000,4
853,80,0,0,12095,1,2,0,5,6,6,1964,1964,0,1,3,4,115,1,1,3,445,2,0,563,1127,2,5,1445,0,1445,0,0,1,1,3,1,7,1,4,1964,3,2,645,180,0,0,0,0,0,1,0,0,8,2009,158000,4
854,20,0,102,17920,0,0,0,1,5,4,1955,1974,1,2,4,1,0,1,2,1,446,4,1085,372,1763,2,5,1779,0,1779,1,0,1,1,3,1,6,1,4,1955,1,2,454,0,418,0,0,312,0,0,0,0,7,2006,170000,4
855,20,0,0,6897,1,2,0,1,5,8,1962,2010,0,3,3,1,0,1,4,1,469,2,0,381,1040,0,5,1040,0,1040,1,0,1,1,3,1,6,0,1,1962,1,1,260,0,104,0,0,0,0,0,0,0,4,2010,127000,3
856,80,0,0,10970,1,0,0,5,6,6,1978,1978,0,7,3,1,0,1,1,5,447,5,435,0,940,2,5,1026,0,1026,1,0,1,0,3,1,5,0,1,1981,1,2,576,0,0,34,0,0,0,1,0,0,10,2008,147000,3
857,60,0,65,8125,0,0,0,0,6,5,1994,1995,0,3,3,1,0,0,4,2,8,2,0,702,702,1,5,702,779,1481,0,0,2,1,3,1,6,1,4,1994,2,2,343,0,36,0,0,0,0,0,0,0,3,2009,174000,4
858,20,0,80,10400,0,0,0,1,7,5,1976,1976,0,3,3,4,189,1,4,2,8,2,0,1090,1090,2,5,1370,0,1370,0,0,2,0,3,1,6,1,4,1976,3,2,479,0,0,0,0,0,0,1,0,0,6,2009,152000,4
859,60,0,0,11029,1,2,0,0,6,7,1968,1984,0,3,3,4,220,1,2,4,508,2,0,435,1054,2,5,1512,1142,2654,1,0,2,1,4,1,9,1,4,1968,1,2,619,0,65,0,0,222,0,0,0,0,8,2006,250000,6
860,50,0,55,7642,0,2,0,2,7,8,1918,1998,0,2,5,1,0,2,4,2,8,2,0,912,912,1,5,912,514,1426,0,0,1,1,3,1,7,1,1,1925,1,1,216,0,240,0,0,0,0,3,0,0,6,2007,189950,4
861,190,0,75,11625,0,0,1,1,5,4,1965,1965,1,7,3,1,0,0,2,4,183,2,0,198,1039,0,5,1039,0,1039,1,0,1,1,3,1,6,0,4,1965,1,2,504,0,0,0,0,0,0,0,0,0,4,2010,131500,3
862,20,0,81,9672,0,2,0,1,6,5,1984,1985,1,3,4,1,0,0,4,5,437,2,0,702,1040,2,5,1097,0,1097,0,0,2,0,3,1,6,0,4,1986,1,2,480,0,0,0,0,0,0,3,0,0,5,2010,152000,4
863,20,0,70,7931,0,0,0,1,5,5,1959,1959,1,4,4,1,0,1,4,4,395,2,0,0,1148,2,5,1148,0,1148,1,0,1,0,3,1,6,0,4,1959,1,1,672,0,0,0,0,0,0,3,0,0,7,2009,132500,3
864,20,3,72,8640,0,0,0,1,7,5,2007,2008,0,0,0,1,0,0,4,2,8,2,0,1372,1372,0,5,1372,0,1372,0,0,2,0,3,1,6,0,4,2008,2,2,529,0,140,0,0,0,0,0,0,0,5,2008,250580,6
865,20,0,0,8750,1,0,0,1,5,6,1970,1970,0,1,1,4,76,1,4,4,615,2,0,174,1002,2,5,1002,0,1002,1,0,1,0,3,1,5,0,1,1973,1,2,902,0,0,0,0,0,0,1,0,0,8,2009,148500,3
866,20,0,67,10656,1,0,0,1,8,5,2006,2007,0,0,0,2,274,0,3,2,8,2,0,1638,1638,0,5,1646,0,1646,0,0,2,0,3,1,6,1,4,2007,3,3,870,192,80,0,0,0,0,0,0,0,11,2007,248900,5
867,20,0,85,6970,0,2,0,1,4,5,1961,1961,0,0,0,1,0,1,4,1,448,2,0,108,1040,2,5,1120,0,1120,1,0,1,1,3,1,5,0,4,1961,3,2,544,168,0,0,0,0,0,0,1,400,5,2007,129000,3
868,60,0,0,14762,2,2,0,0,5,6,1948,1950,0,7,4,1,0,4,4,5,8,2,0,0,0,1,5,1547,720,2320,0,0,2,0,2,1,7,1,4,1979,1,2,672,120,144,0,0,0,0,0,0,0,5,2006,169000,4
869,60,0,80,9938,0,0,0,0,7,5,1993,1994,0,1,1,4,246,0,4,5,449,2,0,300,1050,0,5,1062,887,1949,1,0,2,1,3,1,8,1,4,1993,2,2,574,156,90,0,0,0,0,3,0,0,6,2010,236000,5
870,20,0,60,6600,0,0,0,1,5,5,1962,1962,1,1,1,1,0,1,4,2,8,2,0,894,894,1,5,894,0,894,0,0,1,0,2,1,5,0,1,1962,1,1,308,0,0,0,0,0,0,0,0,0,8,2009,109500,3
871,60,0,70,8750,0,0,0,0,6,5,1998,1998,0,0,0,4,116,0,4,5,447,2,0,299,804,0,5,804,878,1682,0,0,2,1,3,1,7,0,4,1998,3,2,523,0,77,0,0,0,0,0,0,0,6,2010,200500,5
872,20,0,74,8892,0,2,0,1,5,7,1953,1996,0,5,2,1,0,5,3,2,8,2,0,105,105,1,5,910,0,910,0,0,1,0,3,1,5,0,4,1953,1,2,414,196,0,150,0,0,0,2,0,0,10,2008,116000,3
873,40,0,60,12144,0,0,0,1,5,7,1949,1950,0,3,3,1,0,1,4,3,483,2,0,457,832,1,5,1036,0,1268,0,0,1,0,3,1,6,1,4,1949,1,1,288,0,28,0,0,0,0,0,3,0,9,2009,133000,3
874,50,1,52,5720,0,0,0,2,5,6,1941,1950,0,2,5,1,0,1,4,2,8,2,0,676,676,0,5,676,455,1131,0,0,1,1,3,1,5,0,1,1941,1,1,200,26,0,0,0,0,0,0,0,0,8,2009,66500,2
875,60,3,75,9000,0,0,0,0,8,5,2007,2007,0,6,6,1,0,0,3,5,450,2,0,1120,1184,0,5,1184,1426,2610,0,0,2,1,4,1,11,1,2,2007,2,2,550,208,364,0,0,0,0,0,0,0,8,2007,303477,7
876,20,0,94,25286,0,0,0,1,4,5,1963,1963,0,3,4,1,0,0,1,1,451,2,0,431,1064,1,5,1040,0,1040,1,0,1,0,3,1,5,0,4,1963,1,2,648,0,0,0,0,0,0,0,0,0,1,2007,132250,3
877,60,0,74,8834,0,0,0,0,9,5,2004,2005,1,0,0,2,216,0,4,5,452,2,0,292,1462,0,5,1462,762,2224,1,0,2,1,4,1,10,1,4,2004,2,3,738,184,0,0,0,0,0,0,0,0,6,2009,350000,8
878,85,0,88,11782,1,0,0,4,5,7,1961,1995,0,3,3,1,0,1,3,1,453,2,0,210,1109,2,5,1155,0,1155,1,0,1,0,3,1,6,0,1,1987,1,2,576,192,0,0,0,0,0,1,1,400,6,2010,148000,3
879,20,0,0,7000,1,3,0,1,5,8,1978,2005,0,0,0,4,90,1,4,1,15,2,0,218,864,0,5,864,0,864,1,0,1,0,3,1,6,0,4,1978,1,1,336,0,0,0,0,0,0,2,0,0,7,2009,136500,3
880,20,0,60,7024,0,0,0,1,5,5,2005,2006,0,0,0,1,0,0,4,1,389,2,0,110,1090,1,5,1090,0,1090,1,0,1,1,2,1,5,0,4,2005,2,2,450,0,49,0,0,0,0,0,0,0,6,2007,157000,4
881,50,0,44,13758,1,3,0,2,7,5,1990,1991,0,3,3,4,117,1,2,6,454,2,0,254,1156,0,5,1187,530,1717,0,0,2,1,3,1,7,1,4,1990,3,2,400,168,36,0,0,0,0,0,0,0,4,2007,187500,4
882,60,0,0,9636,1,2,0,0,6,5,1992,1993,0,0,0,1,0,0,4,2,8,2,0,808,808,1,5,808,785,1593,0,0,2,1,3,1,7,1,2,1993,3,2,389,342,40,0,0,0,0,1,0,0,12,2009,178000,4
883,75,0,60,6204,0,0,0,7,4,5,1912,1950,0,2,5,1,0,0,4,2,8,2,0,795,795,2,5,954,795,2230,1,0,1,0,5,1,10,0,1,1997,1,1,440,0,188,0,0,0,0,0,0,0,3,2006,118500,3
884,20,0,65,7150,0,0,0,1,5,5,1967,1967,0,3,3,4,60,1,4,4,90,2,0,460,892,2,5,892,0,892,0,0,1,0,3,1,5,0,4,1967,3,1,288,0,0,0,0,0,0,2,0,0,7,2009,100000,3
885,120,3,50,5119,1,3,3,1,9,5,1999,2000,0,1,1,4,60,0,3,5,455,2,0,460,1698,0,5,1709,0,1709,1,0,2,0,2,1,5,1,4,1999,2,2,506,97,65,0,0,0,0,0,0,0,1,2008,328900,7
886,90,0,70,8393,0,2,2,1,5,5,1959,2005,0,1,1,4,122,1,4,6,456,2,0,1098,1626,0,5,1712,0,1712,0,0,2,0,4,2,8,0,4,2005,2,2,588,272,54,0,0,0,0,0,0,0,6,2006,145000,3
887,50,0,59,16466,1,0,0,2,5,7,1955,1955,0,1,1,1,0,0,4,2,8,2,0,816,816,2,5,872,521,1393,0,0,1,1,3,1,8,0,4,1955,1,1,300,121,0,0,0,265,0,0,0,0,4,2008,135500,3
888,20,0,95,15865,1,0,0,1,8,6,1970,1970,4,2,5,1,0,0,1,1,106,4,823,1043,2217,0,5,2217,0,2217,1,0,2,0,4,1,8,1,4,1970,1,2,621,81,207,0,0,224,0,0,0,0,10,2007,268000,6
889,20,0,128,12160,0,0,0,1,6,4,1953,1953,1,2,5,4,90,1,4,4,457,2,0,481,1505,0,5,1505,0,1505,1,0,1,0,2,1,6,1,4,1953,3,2,505,0,0,0,162,0,0,0,0,0,2,2009,149500,3
890,50,0,60,8064,0,2,0,2,5,7,1949,2006,0,1,1,1,0,1,2,2,8,2,0,672,672,0,5,672,252,924,0,0,1,0,3,1,6,1,1,2003,1,2,576,0,0,0,0,0,0,1,1,2000,7,2007,122900,3
891,60,0,70,11184,0,0,0,0,6,5,1978,1978,1,3,3,4,92,1,4,6,593,4,500,192,918,1,5,918,765,1683,0,0,2,1,3,1,7,1,4,1978,3,2,440,243,0,0,0,0,0,0,0,0,7,2009,172500,4
892,20,0,70,8414,0,0,0,1,6,8,1963,2003,1,3,3,1,0,1,4,5,428,2,0,396,1059,2,5,1068,0,1068,0,1,1,0,3,1,6,0,4,1963,3,1,264,192,0,0,0,0,0,1,0,0,2,2006,154500,4
893,20,0,0,13284,0,0,0,1,5,5,1954,1954,0,2,4,1,0,0,2,4,458,2,0,319,1383,2,5,1383,0,1383,1,0,1,0,3,1,6,1,4,1954,1,1,354,511,116,0,0,0,0,3,0,0,6,2008,165000,4
894,90,0,64,7018,0,0,2,1,5,5,1979,1979,0,7,4,1,0,4,4,5,8,2,0,0,0,2,5,1535,0,1535,0,0,2,0,4,2,8,0,4,1979,1,2,400,0,0,0,0,0,0,0,0,0,6,2009,118858,3
895,60,0,71,7056,0,0,0,0,6,5,1963,1963,1,3,3,4,415,1,4,4,291,2,0,380,780,2,5,983,813,1796,1,0,1,1,4,1,8,1,4,1963,3,2,483,0,50,0,0,0,0,0,0,0,10,2008,140000,3
896,30,1,50,8765,0,0,0,1,4,6,1936,1950,0,2,5,1,0,2,4,1,459,2,0,666,951,0,5,951,0,951,0,0,1,0,2,1,6,0,1,1936,1,1,327,0,28,0,0,0,0,0,0,0,4,2006,106500,3
897,90,0,64,7018,0,0,2,0,5,5,1979,1979,0,7,4,1,0,4,4,5,8,2,0,0,0,2,5,1120,1120,2240,0,0,2,0,6,2,12,0,1,1979,1,2,528,154,0,0,0,0,0,0,0,0,6,2009,142953,3
898,20,0,100,12919,1,0,0,1,9,5,2009,2010,1,0,0,2,760,0,1,5,460,2,0,142,2330,0,5,2364,0,2364,1,0,2,1,2,1,11,2,4,2009,2,3,820,0,67,0,0,0,0,0,0,0,3,2010,611657,13
899,20,0,65,6993,0,0,0,1,5,7,1961,1994,0,3,4,1,0,1,4,4,461,2,0,447,912,2,5,1236,0,1236,0,0,1,0,3,1,6,1,4,1961,1,1,288,0,0,0,0,0,0,0,0,0,6,2006,135000,3
900,20,0,0,7340,1,0,0,1,4,6,1971,1971,0,3,3,1,0,1,4,1,462,2,0,536,858,2,5,858,0,858,0,0,1,0,2,1,4,0,1,1979,1,1,684,0,0,0,0,0,0,0,0,0,6,2007,110000,3
901,20,0,64,8712,1,0,0,1,5,7,1957,2000,1,1,1,1,0,1,2,4,463,2,0,132,992,2,5,1306,0,1306,1,0,1,0,2,1,5,0,1,1968,1,1,756,0,0,0,0,0,0,0,0,0,5,2009,153000,4
902,60,0,63,7875,0,0,0,0,7,5,2003,2003,0,0,0,1,0,0,4,2,8,2,0,783,783,0,5,807,702,1509,0,0,2,1,3,1,8,1,4,2003,2,2,393,0,75,0,0,0,0,0,0,0,7,2006,180000,4
903,20,0,50,14859,1,3,0,1,7,5,2006,2006,1,0,0,4,27,0,4,2,8,2,0,1670,1670,0,5,1670,0,1670,0,0,2,0,3,1,7,1,4,2006,3,3,690,144,60,0,0,0,0,0,0,0,8,2006,240000,5
904,20,0,0,6173,1,0,0,1,5,6,1967,1967,0,3,5,4,75,1,4,5,477,2,0,277,876,2,5,902,0,902,0,0,1,0,3,1,6,0,4,1967,1,1,288,0,0,0,0,0,0,1,0,0,8,2007,125500,3
905,20,0,80,9920,0,0,0,1,5,5,1954,1954,0,3,3,2,110,1,4,3,465,5,290,412,1056,2,5,1063,0,1063,1,0,1,0,3,1,6,0,4,1954,3,1,280,0,0,164,0,0,0,1,0,0,2,2010,128000,3
906,20,0,116,13501,1,2,0,1,8,5,2006,2006,0,0,0,2,208,0,4,5,466,2,0,1560,1623,0,5,1636,0,1636,1,0,2,0,3,1,8,1,4,2006,3,3,865,0,60,0,0,0,0,0,0,0,6,2007,255000,6
907,50,0,86,11500,1,0,0,2,7,7,1936,1987,0,4,7,1,0,1,4,3,467,2,0,794,1017,1,5,1020,1037,2057,0,0,1,1,3,1,6,1,4,1936,2,1,180,0,0,0,0,322,0,0,0,0,6,2006,250000,6
908,20,0,0,8885,1,0,0,1,5,5,1983,1983,0,3,3,1,0,1,3,4,468,3,324,239,864,2,5,902,0,902,1,0,1,0,2,1,5,0,4,1983,1,2,484,164,0,0,0,0,0,1,0,0,6,2006,131000,3
909,60,0,149,12589,2,0,0,0,6,5,2005,2005,0,0,0,1,0,0,4,2,8,2,0,742,742,0,5,742,742,1484,0,0,2,1,3,1,8,1,4,2005,2,2,390,36,24,0,0,0,0,0,0,0,6,2009,174000,4
910,90,0,80,11600,0,2,2,0,5,5,1960,1960,0,1,1,4,361,1,4,3,469,2,0,662,1105,2,2,1105,1169,2274,0,0,2,0,5,2,12,0,1,1960,1,2,480,0,0,0,0,0,0,0,0,0,1,2010,154300,4
911,20,0,0,9286,1,3,0,1,5,7,1977,1989,0,3,4,1,0,1,3,1,435,2,0,1072,1268,2,5,1268,0,1268,0,0,1,1,3,1,5,0,1,1978,1,1,252,173,0,0,0,0,0,0,0,0,10,2009,143500,3
912,30,1,51,6120,0,0,0,1,5,7,1925,1950,0,1,1,1,0,2,4,3,470,2,0,279,768,2,5,1015,0,1015,0,0,1,0,3,1,6,0,1,1925,1,1,450,0,0,112,0,120,0,1,1,620,7,2006,88000,2
913,90,4,82,6270,0,0,2,0,5,6,1949,1950,0,1,1,1,0,1,4,4,471,2,0,717,1001,2,2,1001,1001,2002,0,0,2,0,4,2,8,0,6,1949,1,3,871,0,0,0,0,0,0,0,0,0,8,2007,145000,3
914,160,3,30,3000,0,0,3,0,6,5,2009,2009,0,0,0,2,76,0,3,5,472,2,0,318,612,0,5,612,612,1224,0,0,2,1,2,1,4,0,1,2009,3,2,528,0,234,0,0,0,0,0,0,0,6,2009,173733,4
915,160,1,21,2001,0,0,4,0,4,5,1970,1970,0,6,6,4,80,1,4,2,8,2,0,546,546,3,5,546,546,1092,0,0,1,1,3,1,6,0,4,1970,1,1,286,0,0,0,0,0,0,0,0,0,1,2007,75000,2
916,20,2,50,9000,0,0,0,1,2,3,1949,1950,0,8,9,1,0,1,3,4,245,2,0,430,480,2,2,480,0,480,1,0,0,0,1,1,4,0,1,1958,1,1,308,0,0,0,0,0,0,0,0,0,10,2006,35311,1
917,20,0,0,17140,0,0,0,1,4,6,1956,1956,0,0,0,1,0,1,4,1,516,2,0,75,1134,0,2,1229,0,1229,0,0,1,0,3,1,6,0,4,1956,3,1,284,0,0,0,0,0,0,0,0,0,4,2009,135000,3
918,60,0,103,13125,1,2,0,0,7,5,1991,1991,0,3,3,1,0,0,2,4,540,6,634,422,1104,0,5,912,1215,2127,1,0,2,1,4,1,8,1,4,1991,3,3,833,72,192,224,0,0,0,3,0,0,11,2007,238000,5
919,20,0,87,11029,1,2,0,1,6,8,1958,2002,1,1,1,1,0,1,4,1,456,1,411,245,1184,0,5,1414,0,1414,1,0,1,0,3,1,6,1,4,1990,1,2,601,0,51,0,0,190,0,0,0,0,5,2008,176500,4
920,60,0,70,8462,1,0,0,0,6,5,1994,1994,0,3,3,4,105,0,4,5,473,2,0,114,928,0,5,936,785,1721,0,1,2,1,3,1,7,0,4,1994,3,2,471,300,87,0,0,0,0,0,0,0,7,2007,201000,5
921,90,0,67,8777,0,0,2,2,5,7,1900,2003,0,1,1,1,0,1,4,1,392,2,0,188,1272,1,5,1272,928,2200,2,0,2,2,4,2,9,0,4,0,3,0,0,0,70,0,0,0,0,3,0,0,9,2008,145900,3
922,20,0,65,10237,0,0,0,1,6,5,2005,2006,0,0,0,1,0,0,4,5,435,2,0,1288,1316,0,5,1316,0,1316,0,0,2,0,3,1,6,1,4,2005,2,2,397,100,0,0,23,0,0,0,0,0,10,2006,169990,4
923,120,0,50,8012,0,0,3,1,6,5,1993,1994,0,7,4,1,0,0,4,6,474,6,841,598,1604,0,5,1617,0,1617,1,0,2,0,2,1,5,1,4,1993,3,2,533,0,69,0,0,0,0,0,0,0,7,2008,193000,4
924,20,0,79,10240,0,0,0,1,6,6,1980,1980,0,7,4,4,157,1,4,4,148,5,1061,0,1686,2,5,1686,0,1686,1,0,2,0,3,1,7,1,4,1980,1,2,612,384,131,0,0,0,0,0,0,0,5,2006,207500,5
925,20,0,0,15611,1,2,0,1,5,6,1977,1977,0,0,0,1,0,0,3,1,376,5,93,266,1126,2,5,1126,0,1126,0,1,2,0,3,1,6,0,4,1977,3,2,540,180,0,0,0,0,0,0,0,0,3,2008,175000,4
926,60,0,93,11999,0,0,0,0,8,5,2003,2004,1,0,0,4,340,0,4,2,8,2,0,1181,1181,0,5,1234,1140,2374,0,0,2,1,4,1,10,1,2,2003,2,3,656,104,100,0,0,0,0,0,0,0,5,2007,285000,6
927,60,0,0,9900,0,0,0,0,7,5,1968,1968,0,1,1,4,342,1,4,4,475,2,0,280,832,1,5,1098,880,1978,0,0,2,1,4,1,9,1,4,1968,3,2,486,0,43,0,0,0,0,3,0,0,4,2008,176000,4
928,20,0,0,11838,0,0,0,1,8,5,2001,2001,1,0,0,1,0,0,3,2,8,2,0,1753,1753,0,5,1788,0,1788,0,0,2,0,3,1,7,1,4,2001,3,2,522,202,151,0,0,0,0,0,0,0,6,2009,236500,5
929,60,0,0,13006,1,2,0,0,7,5,1997,1997,0,3,3,4,285,0,4,2,8,2,0,964,964,1,5,993,1243,2236,0,0,2,1,4,1,8,1,2,1997,2,2,642,0,0,0,0,0,0,0,0,0,11,2006,222000,5
930,20,0,73,8925,1,0,0,1,8,5,2007,2007,0,0,0,1,0,0,3,5,297,2,0,1450,1466,0,5,1466,0,1466,0,0,2,0,3,1,7,0,4,2007,2,3,610,100,18,0,0,0,0,0,0,0,7,2009,201000,5
931,20,0,70,9100,0,0,0,1,5,6,1965,1965,0,0,0,1,0,1,4,4,437,4,466,121,925,0,5,925,0,925,0,1,1,0,2,1,5,0,1,1965,1,1,429,0,0,0,0,0,0,2,0,0,7,2009,117500,3
932,20,0,84,11670,1,2,0,1,9,5,2006,2006,1,0,11,2,302,0,4,2,8,2,0,1905,1905,0,5,1905,0,1905,0,0,2,0,3,1,8,1,4,2006,2,3,788,0,191,0,0,0,0,0,0,0,3,2007,320000,7
933,20,0,63,8487,0,1,0,1,7,5,2004,2004,0,0,0,4,210,0,3,5,386,2,0,1480,1500,0,5,1500,0,1500,0,0,2,0,3,1,6,0,4,2004,3,2,570,192,36,0,0,0,0,0,0,0,8,2009,190000,4
934,20,0,313,27650,2,0,0,1,7,7,1960,2007,4,2,5,1,0,1,1,5,585,2,0,160,585,0,5,2069,0,2069,1,0,2,0,4,1,9,1,4,1960,3,2,505,0,0,0,0,0,0,0,0,0,11,2008,242000,5
935,30,0,52,5825,1,0,0,1,4,5,1926,1953,0,1,1,4,108,0,2,2,8,2,0,600,600,1,5,747,0,747,0,0,1,0,1,1,5,0,1,1953,1,2,528,0,0,32,0,0,0,0,0,0,6,2006,79900,2
936,20,0,67,10083,0,0,0,1,7,5,2003,2003,0,0,0,4,0,0,4,5,476,2,0,343,1176,0,5,1200,0,1200,1,0,2,0,2,1,5,0,4,2003,3,2,555,0,41,0,0,0,0,0,0,0,8,2009,184900,4
937,60,0,75,9675,0,0,0,0,7,5,2005,2005,0,0,0,1,0,0,2,5,140,2,0,772,1113,0,5,1113,858,1971,0,0,2,1,3,1,8,1,4,2005,3,2,689,0,48,0,0,0,0,0,0,0,2,2009,253000,6
938,60,0,73,8760,0,0,0,0,7,5,2006,2006,0,0,0,1,0,0,2,5,477,2,0,927,1391,0,5,1391,571,1962,0,0,2,1,3,1,7,0,4,2006,3,3,868,0,90,0,0,0,0,0,0,0,8,2006,239799,5
939,70,0,0,24090,0,0,0,0,7,7,1940,1950,0,1,1,1,0,1,2,2,8,2,0,1032,1032,0,5,1207,1196,2403,0,0,2,0,4,1,10,2,4,1940,1,1,349,56,0,318,0,0,0,0,0,0,6,2010,244400,5
940,90,0,55,12640,1,0,2,1,6,5,1976,1976,0,7,4,1,0,1,1,3,478,5,396,396,1728,2,5,1728,0,1728,0,0,2,0,4,2,8,0,4,1976,1,2,574,40,0,0,0,0,0,0,0,0,7,2006,150900,4
