,MSSubClass,MSZoning,LotFrontage,LotShape,LotConfig,Neighborhood,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleCondition,SalePrice
963,20,0,122,1,2,0,9,5,0,0,0,1,0,0,2,4,2,8,1800,0,1800,0,0,2,0,2,2,7,0,0,4,2,2,702,288,136,5,2009,0,239000
964,60,0,80,0,2,16,7,5,0,0,0,4,0,0,3,4,5,357,193,0,824,1070,1,2,1,4,0,8,1,2,2,2,2,510,0,40,2,2010,0,214900
965,60,0,65,0,0,17,6,5,0,0,0,1,0,0,3,4,2,8,783,0,783,701,0,2,1,3,0,8,1,2,4,2,2,393,0,72,7,2007,2,178900
966,50,0,130,1,0,2,5,7,0,1,1,1,0,2,1,4,3,228,300,0,976,332,1,1,1,2,1,7,2,1,1,1,1,256,0,70,6,2009,0,160000
967,20,0,0,1,0,11,5,7,1,2,5,4,1,1,1,4,1,454,196,2,1098,0,1,1,0,3,1,6,0,0,4,1,1,260,0,0,7,2008,0,135000
968,50,1,50,0,0,7,3,6,0,0,0,1,1,2,1,4,2,8,600,3,600,368,0,1,0,2,1,6,0,0,4,3,0,0,0,0,5,2009,1,37900
969,190,0,75,0,0,11,6,5,1,3,3,4,1,1,1,1,1,441,75,2,1095,0,1,1,0,2,1,6,0,0,4,3,1,264,0,0,3,2006,0,140000
970,50,0,60,0,0,11,4,4,0,8,9,1,1,1,1,4,2,8,720,2,720,472,0,1,1,4,1,6,0,0,4,3,0,0,0,0,12,2006,1,135000
971,160,0,36,0,0,10,7,5,0,0,2,2,0,0,3,4,5,83,197,0,764,862,0,2,0,2,0,6,0,0,2,3,2,474,0,27,7,2009,0,173000
972,120,0,55,0,0,12,6,5,0,7,4,1,1,1,3,4,2,8,918,2,918,0,0,2,0,2,1,5,1,1,4,1,1,264,28,0,4,2010,0,99500
973,20,3,95,0,2,5,7,5,0,6,6,4,0,0,3,4,2,8,1428,0,1428,0,0,2,0,3,0,6,0,0,4,2,2,480,0,120,12,2008,2,182000
974,70,0,60,1,2,8,7,8,0,3,3,1,1,2,3,4,2,8,728,2,1136,883,0,1,0,3,0,8,0,0,1,1,2,532,509,135,10,2009,0,167500
975,160,3,0,0,1,5,7,5,0,1,1,1,0,0,3,4,5,208,32,0,673,709,1,2,1,3,0,6,0,0,1,1,2,490,153,50,4,2006,0,165000
976,30,0,51,1,0,8,4,7,0,2,5,1,1,0,3,4,2,8,440,2,869,0,0,1,0,2,3,4,0,0,4,3,0,0,0,0,8,2006,0,85500
977,120,3,35,1,0,5,7,5,0,0,0,4,0,0,3,4,5,491,135,0,1241,0,1,1,1,1,0,4,0,0,4,2,2,569,0,116,11,2007,2,199900
978,20,0,68,0,0,15,4,5,0,1,1,1,1,1,1,4,6,475,342,0,894,0,0,1,0,3,1,5,0,0,1,1,2,400,0,0,5,2007,1,110000
979,20,0,80,0,2,9,5,6,0,0,0,1,1,0,1,4,3,554,470,2,1121,0,1,1,0,3,1,5,0,0,1,1,2,480,0,80,6,2009,0,139000
980,85,0,0,1,2,11,7,9,0,6,6,2,2,1,1,3,1,493,77,1,999,0,1,1,0,3,2,6,0,0,4,3,2,588,144,76,7,2008,0,178400
981,60,0,98,1,2,3,8,5,1,0,0,4,0,0,3,4,5,494,371,0,1276,1336,1,2,1,4,0,8,1,1,4,2,3,676,250,0,7,2009,0,336000
982,20,0,43,0,0,21,7,5,0,0,0,4,0,0,3,3,2,8,1266,0,1266,0,0,2,0,2,0,6,1,2,4,2,2,388,100,16,3,2008,0,159895
983,60,0,0,0,2,0,8,5,0,6,6,1,0,0,3,2,2,8,1128,0,1149,1141,0,2,1,4,0,9,1,2,4,1,2,779,0,0,5,2008,0,255900
984,90,0,75,0,0,4,5,5,0,7,4,1,1,1,3,4,5,8,0,2,1302,432,0,2,0,4,0,8,0,0,4,1,2,539,0,0,8,2009,0,126000
985,190,0,68,0,0,15,5,5,0,1,1,1,1,1,1,4,1,433,124,2,1164,0,1,1,0,3,1,5,0,0,1,1,1,240,0,48,8,2008,0,125000
986,50,1,59,0,2,7,6,8,1,0,0,1,1,1,1,4,2,8,485,1,1001,634,0,1,0,2,0,5,0,0,4,1,1,255,394,0,6,2006,0,117000
987,20,0,83,1,0,10,9,5,1,0,0,2,2,0,2,3,5,495,284,0,1940,0,1,2,1,3,2,8,1,2,4,2,3,606,168,95,4,2010,2,395192
988,60,0,0,1,0,6,6,6,0,7,4,4,1,1,1,4,6,439,692,2,1118,912,0,2,1,4,0,8,1,1,4,2,2,551,0,224,6,2007,0,195000
989,60,3,65,0,0,5,7,5,0,0,0,1,0,0,3,4,2,8,770,0,778,798,0,2,1,3,0,6,0,0,4,3,2,614,0,50,8,2006,2,197000
990,60,0,82,0,0,3,8,5,0,0,0,4,0,0,3,4,5,496,322,0,1407,985,1,2,1,3,0,7,1,1,4,2,3,870,0,70,6,2006,0,348000
991,70,1,121,0,2,7,8,9,0,2,5,1,0,2,1,4,4,3,700,1,916,826,0,1,1,4,0,8,1,2,4,1,2,424,0,169,11,2009,0,168000
992,60,0,80,0,0,11,6,8,1,2,5,4,1,1,1,1,4,497,169,1,1020,831,0,2,1,3,0,7,1,3,4,3,2,440,239,42,7,2007,0,187000
993,60,0,68,0,0,0,6,5,0,0,0,1,1,0,3,4,2,8,750,0,750,750,0,2,1,3,0,6,0,0,4,3,2,564,0,35,8,2006,2,173900
994,20,0,96,0,1,10,10,5,1,6,6,2,2,0,2,1,5,498,528,0,1718,0,1,2,0,3,2,7,1,2,4,2,3,786,216,48,7,2009,0,337500
995,50,0,51,1,0,8,4,7,0,1,1,1,1,1,1,4,1,38,363,2,774,456,1,1,1,3,1,5,0,0,1,1,1,305,0,57,8,2006,1,121600
996,20,0,0,1,0,11,5,6,1,2,5,1,1,1,1,4,3,499,135,2,1050,0,1,1,0,3,1,6,0,0,4,1,1,368,0,319,1,2006,0,136500
997,20,0,0,1,0,6,6,6,1,3,3,4,1,1,1,4,2,8,1442,2,1442,0,0,2,0,2,1,6,1,1,4,3,2,615,371,0,2,2009,0,185000
998,30,1,60,0,0,13,3,4,1,2,5,1,1,2,1,4,2,8,1007,3,1077,0,0,1,0,3,1,6,1,2,1,1,1,210,0,100,5,2006,0,91000
999,20,0,64,0,0,0,7,5,0,0,0,2,0,0,3,3,5,421,501,0,1208,0,1,2,0,2,0,6,0,0,4,3,2,632,105,61,2,2010,0,206000
1000,20,0,74,0,2,15,3,3,4,10,10,1,1,4,3,4,5,8,0,3,944,0,0,1,0,2,3,4,0,0,1,1,2,528,0,0,7,2009,0,82000
1001,30,0,60,0,2,7,5,6,0,2,5,1,1,2,4,4,2,8,691,0,691,0,0,1,0,2,2,4,0,0,1,1,1,216,0,20,1,2007,1,86000
1002,20,0,75,1,0,5,8,5,0,0,0,4,0,0,3,4,5,55,1550,0,1574,0,0,2,0,3,0,7,1,2,4,3,3,824,144,104,7,2008,0,232000
1003,90,0,0,1,2,6,5,6,0,0,0,4,1,1,1,4,2,8,1680,3,1680,0,0,2,0,4,1,8,0,0,1,1,2,528,0,0,6,2007,0,136905
1004,120,0,43,0,0,21,7,5,0,0,0,4,0,0,3,4,5,297,1330,0,1504,0,0,2,0,1,0,7,1,2,4,2,2,457,156,0,5,2009,0,181000
1005,80,0,65,0,0,0,5,8,0,3,3,4,0,1,3,3,5,500,390,2,985,0,0,2,0,3,1,6,0,0,4,1,1,328,210,0,11,2008,0,149900
1006,20,0,0,3,0,11,6,3,0,7,4,1,1,1,3,4,6,501,420,1,1657,0,0,2,0,3,1,7,1,1,4,1,2,484,0,0,3,2007,0,163500
1007,160,1,21,0,0,14,4,4,0,6,6,1,1,1,1,4,4,502,0,2,546,546,0,1,1,3,1,6,0,0,4,3,1,286,238,0,8,2009,0,88000
1008,20,0,43,1,3,4,7,5,1,0,0,2,0,0,2,2,2,8,1710,0,1710,0,0,2,0,3,0,7,1,2,4,2,2,550,100,48,4,2009,0,240000
1009,50,0,60,0,0,23,5,5,0,2,5,1,1,2,1,4,2,8,1008,0,1008,0,0,2,0,4,1,7,0,0,4,3,0,0,0,0,6,2006,0,102000
1010,50,0,115,0,0,9,5,5,0,2,5,1,1,1,1,4,2,8,720,2,720,551,0,2,0,4,1,7,1,2,4,1,1,312,0,0,8,2008,0,135000
1011,90,0,75,0,0,15,5,5,1,11,12,1,1,1,3,4,5,8,0,2,1664,0,0,2,0,4,1,8,0,0,4,3,0,0,0,0,5,2010,0,100000
1012,70,0,55,0,0,2,6,7,1,2,5,1,1,0,1,4,2,8,602,2,900,602,0,1,1,3,0,7,2,1,1,1,1,180,96,0,8,2007,0,165000
1013,30,1,60,0,0,7,5,4,1,1,8,1,1,2,1,4,1,261,310,2,1022,0,1,1,0,2,1,4,0,0,1,1,1,280,0,30,6,2009,0,85000
1014,20,0,60,0,0,11,6,5,0,1,1,4,1,1,1,4,4,52,746,2,1082,0,0,1,0,2,1,5,1,2,1,1,1,240,0,130,11,2007,0,119200
1015,60,0,70,0,0,6,8,6,0,0,0,1,0,0,3,4,5,26,167,0,810,855,1,2,1,3,0,6,0,0,4,2,2,528,0,45,11,2009,0,227000
1016,20,0,73,0,0,0,7,5,1,0,0,4,0,0,3,1,5,237,814,0,1504,0,1,2,0,3,0,6,1,1,4,2,2,478,115,66,6,2009,0,203000
1017,120,0,0,1,3,18,8,5,0,3,3,1,0,1,3,3,5,127,184,1,1360,0,1,1,0,1,0,4,1,4,4,3,2,565,63,0,8,2009,1,187500
1018,80,0,0,1,1,17,7,5,0,3,3,4,0,0,3,4,2,8,384,1,802,670,0,2,1,3,0,7,1,1,4,3,2,402,164,0,5,2007,0,160000
1019,120,0,43,0,0,21,7,5,0,0,0,4,0,0,3,1,5,297,1346,0,1506,0,0,2,0,2,0,6,1,2,4,2,2,440,142,20,4,2006,0,213490
1020,20,0,60,0,0,15,4,5,0,0,0,1,1,0,3,4,5,457,108,0,1132,0,1,1,1,2,0,5,0,0,4,2,2,451,252,64,6,2008,0,176000
1021,20,0,64,0,0,0,7,5,0,0,0,2,0,0,3,3,5,503,515,0,1220,0,1,2,0,2,0,6,0,0,4,3,2,632,105,54,7,2006,2,194000
1022,50,1,52,0,0,7,5,5,0,2,5,1,1,1,1,4,6,504,588,1,912,336,0,1,0,2,1,6,0,0,1,1,1,160,0,0,3,2007,0,87000
1023,120,0,43,0,0,21,7,5,0,0,0,4,0,0,3,4,5,297,1330,0,1504,0,0,2,0,2,0,7,1,2,4,2,2,437,156,20,5,2008,0,191000
1024,20,0,0,1,2,16,8,6,1,12,3,1,0,1,3,3,1,505,0,2,2898,0,1,2,0,2,0,10,1,2,4,2,2,665,0,72,5,2008,1,287000
1025,20,0,70,0,2,0,5,5,0,0,0,1,1,1,1,4,6,506,276,2,882,0,1,1,0,3,1,5,0,0,1,1,2,461,96,0,3,2007,0,112500
1026,20,0,73,0,0,11,5,5,0,1,3,4,1,1,1,4,3,155,571,2,1264,0,1,1,0,3,1,6,2,2,4,1,2,461,0,0,4,2010,0,167500
1027,20,0,71,1,0,16,8,5,0,0,0,2,0,0,3,1,5,507,125,0,1646,0,1,2,0,3,0,7,1,2,4,3,3,800,192,44,4,2008,2,293077
1028,50,0,79,0,0,11,5,5,0,5,2,1,1,1,1,4,3,502,359,2,968,408,1,1,0,3,1,6,1,2,4,1,1,240,0,0,4,2007,0,105000
1029,160,1,21,0,0,22,6,7,0,3,3,4,1,1,1,4,4,508,355,1,672,546,0,1,1,3,1,7,0,0,1,1,1,264,0,28,5,2006,0,118000
1030,190,4,0,0,0,23,5,8,0,0,0,1,1,0,1,2,2,8,686,1,948,980,0,2,0,5,1,10,0,0,4,3,0,0,0,0,7,2006,0,160000
1031,75,0,102,0,2,23,7,3,0,2,4,1,1,2,1,4,5,414,301,0,1687,998,1,2,1,5,1,12,2,1,5,2,2,672,136,63,8,2009,0,197000
1032,60,0,0,1,2,3,8,7,0,1,1,1,0,0,3,4,5,511,326,0,1352,1168,1,2,1,5,0,10,1,1,4,3,3,796,209,55,11,2006,1,310000
1033,20,0,0,0,0,0,7,5,0,0,0,2,0,0,3,4,5,250,668,0,1654,0,1,2,0,3,0,6,0,0,4,1,3,900,0,136,2,2006,0,230000
1034,30,0,50,0,0,2,5,7,0,1,1,1,1,0,4,4,2,8,920,0,954,0,0,1,0,2,3,5,1,2,5,1,1,240,0,0,6,2007,0,119750
1035,20,0,0,1,3,15,4,3,0,2,5,1,1,4,3,4,5,8,0,0,845,0,0,1,0,3,1,5,0,0,1,1,1,290,186,0,1,2009,0,84000
1036,20,0,89,1,0,16,9,5,1,0,0,2,0,0,2,1,5,529,598,0,1620,0,1,2,0,2,2,6,1,4,4,2,3,912,228,0,9,2009,0,315500
1037,60,0,0,0,0,0,8,5,0,0,0,4,0,0,3,4,2,8,1055,0,1055,1208,0,2,1,3,0,7,1,1,2,2,2,905,0,45,9,2008,0,287000
1038,160,1,21,0,0,14,4,6,0,6,6,1,1,1,1,4,2,8,546,2,798,546,0,1,1,3,1,6,1,1,4,3,0,0,0,0,5,2009,0,97000
1039,180,1,21,0,0,14,4,4,0,6,6,1,1,1,3,3,5,511,121,2,630,0,1,1,0,1,1,3,0,0,4,1,1,286,0,0,4,2009,0,80000
1040,20,0,88,0,2,9,5,4,0,2,5,3,1,1,1,4,3,279,284,0,1803,0,1,2,0,3,1,8,1,1,4,3,2,484,0,0,1,2006,0,155000
1041,60,0,0,0,0,6,6,8,1,3,3,4,1,1,1,4,5,291,336,1,800,832,0,1,1,4,0,7,0,0,4,1,2,484,0,40,7,2008,0,173000
1042,120,0,34,1,0,10,6,5,0,0,0,2,0,0,3,3,1,512,406,0,1306,0,1,2,0,1,0,5,1,2,4,3,2,624,170,63,8,2009,0,196000
1043,60,0,86,0,0,12,7,5,1,3,3,4,1,0,3,4,5,513,390,0,1532,797,1,2,1,4,0,10,1,4,4,1,2,514,192,121,5,2008,0,262280
1044,20,0,80,0,0,6,8,5,1,4,7,1,0,0,3,4,1,514,1420,2,2524,0,1,2,1,4,0,9,1,2,4,2,2,542,474,120,7,2009,0,278000
1045,20,0,0,1,3,15,3,5,1,4,5,1,1,4,3,4,5,8,0,0,1733,0,0,2,0,4,1,8,1,2,4,1,2,452,0,0,6,2009,0,139600
1046,60,0,85,1,0,18,9,5,1,6,6,2,0,0,2,3,5,515,1752,0,1992,876,0,3,1,4,2,11,1,2,2,2,3,716,214,108,7,2006,2,556581
1047,20,0,57,2,0,0,5,5,0,0,0,1,1,0,3,4,5,421,304,0,990,0,0,1,0,3,1,5,0,0,1,1,2,672,0,0,2,2008,0,145000
1048,20,0,100,0,0,4,5,4,1,3,3,4,1,4,3,4,5,8,0,2,1771,0,0,1,0,3,1,9,1,1,4,1,2,336,0,0,11,2009,0,115000
1049,20,0,60,0,0,15,4,7,0,1,1,1,1,1,3,4,5,8,0,0,930,0,0,1,0,2,0,6,0,0,1,1,1,308,0,0,4,2010,1,84900
1050,20,0,73,1,0,17,7,5,0,0,0,1,0,0,3,3,2,8,1302,0,1302,0,0,2,0,3,0,6,0,0,4,2,2,436,0,22,8,2007,2,176485
1051,20,0,103,1,2,0,7,5,0,0,0,1,0,0,3,3,2,8,1316,0,1316,0,0,2,0,3,0,6,1,2,4,2,2,440,0,20,10,2007,2,200141
1052,60,0,100,0,2,11,6,6,0,0,0,3,1,1,1,4,3,335,374,2,1127,850,0,1,1,4,1,9,1,1,4,3,2,540,0,52,6,2007,0,165000
1053,20,0,68,0,0,15,5,6,1,3,3,2,1,1,1,3,3,516,833,0,1526,0,0,1,0,4,1,7,1,2,5,1,1,364,116,78,5,2010,0,144500
1054,60,0,90,0,2,0,8,5,0,0,0,4,0,0,3,2,5,448,133,0,1091,898,1,2,1,3,0,7,1,2,4,2,2,586,199,60,11,2006,0,255000
1055,20,0,104,0,0,6,6,5,0,7,4,4,1,1,3,4,1,517,549,2,1523,0,0,2,0,3,1,7,1,1,4,2,2,478,0,0,5,2008,1,180000
1056,120,0,43,1,0,10,7,5,0,0,0,2,0,0,3,3,5,469,705,0,1364,0,1,2,0,2,0,6,1,2,4,3,2,484,192,36,6,2006,0,185850
1057,60,0,0,2,1,3,7,6,0,3,3,1,0,0,3,4,5,500,378,0,979,871,0,2,1,3,0,7,1,2,2,2,2,467,168,98,1,2009,0,248000
1058,60,0,96,1,0,10,9,5,0,0,0,2,2,0,2,3,5,478,168,0,1130,1054,1,2,1,3,2,10,1,2,4,2,3,836,0,102,7,2009,0,335000
1059,50,0,0,1,2,2,6,7,0,1,1,4,1,1,1,2,3,121,0,2,1096,895,0,1,1,3,1,7,1,2,1,1,2,432,0,0,3,2007,0,220000
1060,120,0,41,0,0,18,8,5,0,6,6,1,0,0,3,2,5,420,722,0,1338,0,1,2,0,2,0,6,0,0,4,2,2,582,0,0,4,2010,0,213500
1061,30,2,120,0,0,13,3,4,0,1,1,1,3,1,1,4,2,8,894,2,894,0,0,1,0,2,1,6,0,0,1,3,3,1248,0,20,8,2008,0,81000
1062,190,1,85,0,0,7,5,5,0,2,5,1,1,2,1,4,2,8,662,2,1422,915,0,2,0,5,1,10,0,0,1,1,2,560,0,57,9,2007,0,90000
1063,30,1,50,0,0,7,6,6,0,1,1,1,1,2,1,4,4,518,706,1,1103,0,0,1,0,2,0,5,1,2,1,1,2,440,166,120,7,2006,0,110500
1064,20,0,0,1,3,11,5,6,0,7,4,4,1,1,1,2,4,519,184,0,1154,0,0,1,1,3,1,6,1,5,4,3,2,480,0,58,11,2009,0,154000
1065,60,0,80,0,0,19,7,5,0,2,5,1,0,0,2,1,5,54,105,0,1306,954,1,2,1,3,0,7,0,0,4,3,2,533,296,44,4,2010,0,328000
1066,60,0,59,1,0,17,6,7,0,0,0,1,0,0,3,4,2,8,799,1,799,772,0,2,1,3,1,7,1,1,4,3,2,380,0,40,5,2009,0,178000
1067,60,0,80,0,0,11,6,6,0,3,3,4,1,1,1,1,5,356,0,2,798,813,1,1,1,4,1,7,0,0,4,3,2,442,328,128,6,2008,0,167900
1068,160,1,42,0,0,14,6,4,0,6,6,1,1,1,3,4,1,520,105,1,1291,1230,1,2,1,5,1,10,1,2,4,2,2,576,728,20,6,2006,0,151400
1069,45,0,60,0,0,11,5,7,0,1,1,1,1,1,1,4,1,521,625,2,893,0,0,1,0,2,0,4,0,0,1,1,2,576,0,0,5,2007,0,135000
1070,20,0,72,0,0,11,5,5,1,1,1,4,1,1,1,4,4,557,462,2,1048,0,1,1,0,3,1,6,0,0,4,1,1,286,0,20,6,2007,0,135000
1071,60,0,78,0,0,6,6,6,0,1,1,1,1,1,1,4,3,230,429,0,829,727,0,1,1,4,1,8,0,0,4,1,2,441,0,0,5,2009,0,154000
1072,50,0,50,0,0,15,5,3,0,1,1,1,1,1,4,2,2,8,810,3,1002,454,1,1,0,4,1,7,1,1,1,1,1,280,0,0,8,2006,0,91500
1073,60,0,75,1,2,15,6,6,1,3,4,4,1,1,1,4,4,523,155,2,698,728,0,1,1,3,1,6,0,0,4,2,2,440,252,0,7,2009,0,159500
1074,20,0,74,0,0,0,7,5,0,0,0,1,0,0,3,3,2,8,1240,0,1240,0,0,2,0,2,0,5,0,0,4,3,3,826,140,93,5,2007,0,194000
1075,70,0,75,0,0,2,7,6,0,2,5,1,1,1,1,4,4,524,390,2,960,780,0,1,1,3,1,6,2,2,4,1,1,240,0,0,7,2007,0,219500
1076,50,0,60,0,0,7,5,8,0,2,5,1,1,1,4,4,1,122,170,1,1096,370,0,2,0,3,0,7,1,1,4,1,2,566,436,21,4,2006,0,170000
1077,20,0,0,1,2,11,5,5,0,0,4,1,1,1,1,2,4,525,230,0,1096,0,1,1,0,3,1,6,0,0,4,2,1,299,240,32,3,2006,1,138800
1078,120,1,37,0,0,0,6,5,0,0,0,4,0,0,3,2,5,365,186,0,848,0,1,1,0,1,0,3,1,2,4,3,2,420,140,0,5,2006,0,155900
1079,20,0,65,0,0,0,5,5,0,0,0,1,1,0,3,4,5,289,495,1,990,0,0,1,0,3,1,5,0,0,4,1,1,299,0,64,4,2007,0,126000
1080,20,0,80,0,0,6,6,7,0,0,0,4,0,1,1,4,1,422,602,0,1258,0,0,2,0,3,0,5,0,0,4,3,2,528,55,0,10,2008,1,145000
1081,20,0,75,0,2,9,5,5,0,3,3,1,1,1,1,4,1,526,216,3,1040,0,1,1,1,3,1,5,0,0,4,2,1,308,0,0,6,2010,0,133000
1082,20,0,70,0,0,0,7,5,0,0,0,4,0,0,3,4,2,8,1459,0,1459,0,0,2,0,3,0,6,1,2,4,3,2,527,192,39,9,2007,0,192000
1083,20,0,80,0,0,11,6,6,1,3,3,4,1,1,1,4,4,268,698,2,1251,0,1,1,0,3,1,6,2,2,4,3,1,461,0,116,3,2006,0,160000
1084,60,0,0,2,2,17,6,5,0,3,3,1,1,0,3,4,1,527,99,1,691,807,0,2,1,3,1,6,1,1,4,2,2,409,315,44,7,2006,0,187500
1085,85,0,73,0,0,12,6,6,0,3,3,1,1,0,3,3,5,435,189,0,996,0,1,1,0,2,0,5,0,0,4,1,2,564,120,0,4,2010,0,147000
1086,160,1,0,0,0,14,4,5,0,6,6,1,1,1,1,4,4,216,212,2,546,546,0,1,1,3,1,6,0,0,4,3,1,286,120,96,5,2010,0,83500
1087,60,3,85,0,0,5,8,5,0,0,0,1,0,0,3,2,2,8,1082,0,1082,871,0,2,1,3,0,9,1,2,4,3,3,1043,160,50,5,2009,0,252000
1088,160,1,24,0,0,15,7,5,0,0,0,2,0,0,3,4,2,8,970,0,970,739,0,2,0,3,0,7,0,0,1,1,2,380,0,40,4,2006,0,137500
1089,120,3,37,1,0,5,8,5,0,1,1,1,0,0,3,4,5,528,208,0,1247,0,1,1,1,1,0,4,1,2,4,2,2,550,0,84,4,2006,0,197000
1090,90,0,60,0,2,11,3,4,0,4,7,1,1,4,3,4,5,8,0,3,1040,0,0,2,0,2,1,6,0,0,1,1,2,400,0,0,6,2009,0,92900
1091,160,3,24,0,0,5,7,5,0,1,1,4,0,0,3,4,4,529,90,0,624,628,1,2,1,2,0,4,0,0,1,1,2,462,0,48,3,2008,0,160000
1092,50,0,60,0,0,23,6,5,0,1,1,1,1,0,1,4,3,530,758,3,1390,304,0,2,0,4,1,7,1,2,1,1,2,576,342,0,6,2008,0,136500
1093,20,0,71,0,2,11,5,8,1,1,1,4,1,1,1,2,5,531,203,1,1200,0,1,1,1,1,0,6,0,0,1,1,2,884,0,64,10,2006,0,146000
1094,20,0,74,0,0,11,5,7,0,1,1,1,1,1,1,4,4,589,448,0,936,0,1,1,0,2,1,4,0,0,4,2,1,308,0,0,5,2010,0,129000
1095,20,0,78,1,0,0,6,5,0,0,0,1,0,0,3,4,5,55,1290,1,1314,0,0,2,0,3,0,6,1,2,4,3,2,440,0,22,3,2007,0,176432
1096,70,1,60,0,0,13,6,7,0,2,5,1,1,0,1,4,2,8,684,2,773,582,0,1,1,3,0,7,0,0,4,3,0,0,136,0,3,2007,0,127000
1097,120,0,0,0,0,18,8,5,0,3,3,1,0,1,3,4,2,8,1074,0,1088,0,0,1,1,2,0,5,0,0,4,3,2,461,0,74,10,2007,0,170000
1098,50,1,50,0,0,8,4,6,0,1,1,1,1,2,1,4,4,221,0,2,757,567,0,1,0,3,1,6,0,0,1,1,1,240,0,0,7,2009,0,128000
1099,20,0,82,1,0,6,7,5,0,7,4,4,1,1,3,4,1,533,567,2,1601,0,0,2,0,3,1,7,1,1,4,3,2,478,0,0,4,2009,1,157000
1100,30,0,60,0,0,23,2,5,0,2,5,1,1,1,1,4,3,327,0,2,438,0,0,1,0,1,3,3,0,0,1,1,1,246,0,0,1,2009,0,60000
1101,20,0,61,1,0,11,5,5,0,3,1,1,1,1,1,4,4,581,251,2,950,0,0,1,0,3,1,5,0,0,1,1,1,280,0,0,7,2007,0,119500
1102,20,0,70,0,0,11,5,7,0,2,5,4,1,1,1,4,3,313,422,0,1134,0,0,1,0,2,1,6,0,0,4,3,1,254,0,16,4,2007,5,135000
1103,20,0,79,0,2,11,6,6,1,4,7,1,1,1,1,2,1,4,0,0,1194,0,0,1,0,3,1,6,1,3,2,2,2,539,0,0,7,2006,0,159500
1104,160,1,24,0,0,22,5,5,0,3,3,4,1,1,1,4,2,8,630,2,630,672,0,2,1,3,1,6,0,0,1,1,2,440,0,0,4,2007,0,106000
1105,60,0,98,1,2,3,8,5,0,3,3,4,0,0,2,3,5,535,431,0,1500,1122,1,2,1,3,0,9,2,1,4,3,2,712,186,32,4,2010,0,325000
1106,20,0,114,1,2,12,7,5,1,3,3,1,0,0,3,2,5,360,172,1,1442,0,1,2,0,3,0,6,1,1,4,2,2,719,0,244,5,2007,0,179900
1107,60,0,168,3,3,17,7,5,0,0,0,1,0,0,2,4,2,8,868,0,887,1134,0,2,1,3,0,9,1,2,2,3,2,422,0,100,9,2006,2,274725
1108,60,0,0,0,0,17,6,5,0,0,0,1,1,0,3,4,2,8,924,0,948,742,0,2,1,3,1,7,1,1,4,3,2,463,100,48,11,2007,1,181000
1109,20,0,107,1,0,10,8,5,0,1,1,2,0,0,2,2,5,528,797,0,1836,0,1,2,0,3,0,7,1,2,4,2,3,862,125,185,3,2009,0,280000
1110,60,0,0,0,0,17,6,5,0,3,3,1,1,0,3,4,5,536,554,1,773,885,1,2,1,3,1,8,1,1,4,2,2,431,224,84,6,2008,0,188000
1111,60,0,80,0,0,6,7,6,1,7,4,4,1,1,1,4,1,474,400,2,1098,866,0,2,1,4,1,8,1,2,4,3,2,483,0,69,9,2008,0,205000
1112,20,0,73,1,2,11,5,7,0,5,2,1,1,1,1,4,5,537,108,2,816,0,1,1,0,2,1,5,0,0,1,1,1,308,0,0,7,2006,0,129900
1113,20,0,66,0,0,11,5,7,0,2,5,1,1,1,1,4,4,26,365,1,1008,0,1,1,0,2,0,6,0,0,4,1,1,240,0,18,5,2007,0,134500
1114,20,0,90,0,0,7,5,7,0,1,1,1,1,1,1,4,3,552,418,0,833,0,0,1,0,2,0,4,0,0,1,1,1,326,0,0,8,2006,0,117000
1115,20,0,93,0,0,10,8,5,1,0,0,2,0,0,2,4,5,539,730,0,1734,0,1,2,0,3,2,7,1,2,4,3,3,928,0,0,11,2007,2,318000
1116,80,0,0,0,0,17,8,5,1,0,0,1,0,0,3,4,5,540,55,0,779,640,1,2,1,3,0,7,1,1,2,2,2,527,120,0,3,2009,0,184100
1117,20,0,57,1,1,9,5,7,0,0,0,1,1,1,1,4,4,541,192,0,894,0,1,1,0,3,0,5,0,0,4,3,2,450,0,0,5,2008,0,130000
1118,80,0,85,0,0,9,5,6,0,1,1,1,1,1,1,4,2,8,533,2,1021,580,0,1,0,3,1,6,0,0,2,3,1,300,280,34,12,2008,0,140000
1119,20,0,70,0,0,11,5,5,0,4,5,1,1,1,1,4,6,542,671,2,1040,0,0,1,0,3,1,6,0,0,4,3,1,286,140,0,7,2006,0,133700
1120,30,1,59,0,0,13,6,5,0,4,7,1,1,2,1,4,2,8,1012,2,1012,0,0,1,0,2,1,6,1,2,1,1,1,308,0,22,5,2007,0,118400
1121,20,0,84,0,0,0,7,5,0,0,0,4,0,0,3,3,5,55,1528,0,1552,0,0,2,0,3,0,7,0,0,4,3,3,782,144,20,7,2006,2,212900
1122,20,0,0,1,2,15,4,3,0,8,9,1,1,1,1,4,2,8,672,0,960,0,0,1,0,3,1,5,0,0,5,1,1,288,64,0,10,2009,1,112000
