,MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
866,20,0,67,1,3,0,16,0,0,1,8,5,2006,2007,0,0,0,2,274,0,0,0,3,2,3,2,8,2,0,1638,1638,0,5,1646,0,1646,0,0,2,0,3,0,6,1,2,4,3,3,870,0,192,80,0,0,0,11,2007,1,2,248900
867,20,0,85,0,0,2,9,1,0,1,4,5,1961,1961,0,0,0,1,0,1,0,1,1,2,4,1,448,2,0,108,1040,2,5,1120,0,1120,1,0,1,1,3,3,5,0,0,4,3,2,544,0,168,0,0,0,0,5,2007,0,0,129000
868,60,0,0,2,0,2,17,1,0,0,5,6,1948,1950,0,7,4,1,0,1,0,4,3,2,4,5,8,2,0,0,0,1,5,1547,720,2320,0,0,2,0,2,1,7,1,1,4,1,2,672,2,120,144,0,0,0,5,2006,0,0,169000
869,60,0,80,0,0,0,12,0,0,0,7,5,1993,1994,0,1,1,4,246,0,0,0,3,2,4,5,449,2,0,300,1050,0,5,1062,887,1949,1,0,2,1,3,0,8,1,1,4,2,2,574,0,156,90,0,0,3,6,2010,0,0,236000
870,20,0,60,0,0,0,11,2,0,1,5,5,1962,1962,1,1,1,1,0,1,0,1,1,2,4,2,8,2,0,894,894,1,5,894,0,894,0,0,1,0,2,1,5,0,0,1,1,1,308,0,0,0,0,0,0,8,2009,0,0,109500
871,60,0,70,0,0,0,0,0,0,0,6,5,1998,1998,0,0,0,4,116,1,0,0,3,2,4,5,447,2,0,299,804,0,5,804,878,1682,0,0,2,1,3,0,7,0,0,4,3,2,523,0,0,77,0,0,0,6,2010,0,0,200500
872,20,0,74,0,0,2,11,0,0,1,5,7,1953,1996,0,5,2,1,0,0,0,5,1,2,3,2,8,2,0,105,105,1,5,910,0,910,0,0,1,0,3,0,5,0,0,4,1,2,414,0,196,0,150,0,2,10,2008,0,0,116000
873,40,0,60,0,0,0,11,0,0,1,5,7,1949,1950,0,3,3,1,0,0,0,1,1,2,4,3,483,2,0,457,832,1,5,1036,0,1268,0,0,1,0,3,1,6,1,2,4,1,1,288,0,0,28,0,0,0,9,2009,0,0,133000
874,50,1,52,0,0,0,7,3,0,2,5,6,1941,1950,0,2,5,1,0,1,0,1,1,2,4,2,8,2,0,676,676,0,5,676,455,1131,0,0,1,1,3,1,5,0,0,1,1,1,200,0,26,0,0,0,0,8,2009,0,1,66500
875,60,3,75,0,0,0,5,0,0,0,8,5,2007,2007,0,6,6,1,0,0,0,0,3,2,3,5,450,2,0,1120,1184,0,5,1184,1426,2610,0,0,2,1,4,2,11,1,2,2,2,2,550,0,208,364,0,0,0,8,2007,1,2,303477
876,20,0,94,0,3,0,4,0,0,1,4,5,1963,1963,0,3,4,1,0,1,0,0,1,2,1,1,451,2,0,431,1064,1,5,1040,0,1040,1,0,1,0,3,1,5,0,0,4,1,2,648,0,0,0,0,0,0,1,2007,0,0,132250
877,60,0,74,0,0,0,10,0,0,0,9,5,2004,2005,1,0,0,2,216,0,0,0,2,2,4,5,452,2,0,292,1462,0,5,1462,762,2224,1,0,2,1,4,2,10,1,2,4,2,3,738,0,184,0,0,0,0,6,2009,0,0,350000
878,85,0,88,1,0,0,9,0,0,4,5,7,1961,1995,0,3,3,1,0,1,0,1,1,2,3,1,453,2,0,210,1109,2,5,1155,0,1155,1,0,1,0,3,0,6,0,0,1,1,2,576,0,192,0,0,0,1,6,2010,0,0,148000
879,20,0,0,1,0,3,0,0,0,1,5,8,1978,2005,0,0,0,4,90,0,1,1,1,2,4,1,15,2,0,218,864,0,5,864,0,864,1,0,1,0,3,1,6,0,0,4,1,1,336,0,0,0,0,0,2,7,2009,0,0,136500
880,20,0,60,0,0,0,15,0,0,1,5,5,2005,2006,0,0,0,1,0,1,0,0,2,1,4,1,389,2,0,110,1090,1,5,1090,0,1090,1,0,1,1,2,1,5,0,0,4,2,2,450,0,0,49,0,0,0,6,2007,0,0,157000
881,50,0,44,1,0,3,16,0,0,2,7,5,1990,1991,0,3,3,4,117,0,1,1,3,2,2,6,454,2,0,254,1156,0,5,1187,530,1717,0,0,2,1,3,0,7,1,1,4,3,2,400,0,168,36,0,0,0,4,2007,0,0,187500
882,60,0,0,1,0,2,17,0,0,0,6,5,1992,1993,0,0,0,1,0,1,0,0,3,2,4,2,8,2,0,808,808,1,5,808,785,1593,0,0,2,1,3,1,7,1,1,2,3,2,389,0,342,40,0,0,1,12,2009,0,0,178000
883,75,0,60,0,1,0,23,0,0,7,4,5,1912,1950,0,2,5,1,0,0,0,0,1,3,4,2,8,2,0,795,795,2,5,954,795,2230,1,0,1,0,5,1,10,0,0,1,1,1,440,0,0,188,0,0,0,3,2006,0,0,118500
884,20,0,65,0,0,0,11,0,0,1,5,5,1967,1967,0,3,3,4,60,1,0,1,1,2,4,4,90,2,0,460,892,2,5,892,0,892,0,0,1,0,3,1,5,0,0,4,3,1,288,0,0,0,0,0,2,7,2009,0,0,100000
885,120,3,50,1,0,3,5,0,3,1,9,5,1999,2000,0,1,1,4,60,0,0,0,2,2,3,5,455,2,0,460,1698,0,5,1709,0,1709,1,0,2,0,2,0,5,1,1,4,2,2,506,0,97,65,0,0,0,1,2008,5,1,328900
886,90,0,70,0,0,2,11,0,2,1,5,5,1959,2005,0,1,1,4,122,1,0,1,1,2,4,6,456,2,0,1098,1626,0,5,1712,0,1712,0,0,2,0,4,1,8,0,0,4,2,2,588,0,272,54,0,0,0,6,2006,0,5,145000
887,50,0,59,1,0,0,15,0,0,2,5,7,1955,1955,0,1,1,1,0,1,1,0,1,2,4,2,8,2,0,816,816,2,5,872,521,1393,0,0,1,1,3,1,8,0,0,4,1,1,300,0,121,0,0,265,0,4,2008,0,0,135500
888,20,0,95,1,0,0,11,0,0,1,8,6,1970,1970,4,2,5,1,0,0,1,0,1,1,1,1,106,4,823,1043,2217,0,5,2217,0,2217,1,0,2,0,4,0,8,1,1,4,1,2,621,0,81,207,0,224,0,10,2007,0,0,268000
889,20,0,128,0,0,0,11,1,0,1,6,4,1953,1953,1,2,5,4,90,1,0,1,1,2,4,4,457,2,0,481,1505,0,5,1505,0,1505,1,0,1,0,2,1,6,1,1,4,3,2,505,0,0,0,0,0,0,2,2009,0,0,149500
890,50,0,60,0,0,2,11,3,0,2,5,7,1949,2006,0,1,1,1,0,1,1,1,1,2,2,2,8,2,0,672,672,0,5,672,252,924,0,0,1,0,3,1,6,1,5,1,1,2,576,0,0,0,0,0,1,7,2007,0,0,122900
891,60,0,70,0,0,0,9,0,0,0,6,5,1978,1978,1,3,3,4,92,1,0,1,1,2,4,6,593,4,500,192,918,1,5,918,765,1683,0,0,2,1,3,1,7,1,1,4,3,2,440,0,243,0,0,0,0,7,2009,0,0,172500
892,20,0,70,0,0,0,9,0,0,1,6,8,1963,2003,1,3,3,1,0,1,0,1,1,2,4,5,428,2,0,396,1059,2,5,1068,0,1068,0,1,1,0,3,1,6,0,0,4,3,1,264,0,192,0,0,0,1,2,2006,0,0,154500
893,20,0,0,0,0,0,9,2,0,1,5,5,1954,1954,0,2,4,1,0,1,0,0,3,2,2,4,458,2,0,319,1383,2,5,1383,0,1383,1,0,1,0,3,1,6,1,2,4,1,1,354,0,511,116,0,0,3,6,2008,0,0,165000
894,90,0,64,0,1,0,12,0,2,1,5,5,1979,1979,0,7,4,1,0,1,0,4,3,2,4,5,8,2,0,0,0,2,5,1535,0,1535,0,0,2,0,4,1,8,0,0,4,1,2,400,0,0,0,0,0,0,6,2009,0,4,118858
895,60,0,71,0,0,0,11,0,0,0,6,5,1963,1963,1,3,3,4,415,1,0,1,1,2,4,4,291,2,0,380,780,2,5,983,813,1796,1,0,1,1,4,1,8,1,1,4,3,2,483,0,0,50,0,0,0,10,2008,0,0,140000
896,30,1,50,0,0,0,13,0,0,1,4,6,1936,1950,0,2,5,1,0,1,0,2,1,2,4,1,459,2,0,666,951,0,5,951,0,951,0,0,1,0,2,1,6,0,0,1,1,1,327,0,0,28,0,0,0,4,2006,0,1,106500
897,90,0,64,0,0,0,12,1,2,0,5,5,1979,1979,0,7,4,1,0,1,0,4,3,2,4,5,8,2,0,0,0,2,5,1120,1120,2240,0,0,2,0,6,1,12,0,0,1,1,2,528,0,154,0,0,0,0,6,2009,0,4,142953
898,20,0,100,1,0,0,10,0,0,1,9,5,2009,2010,1,0,0,2,760,2,0,0,2,2,1,5,460,2,0,142,2330,0,5,2364,0,2364,1,0,2,1,2,2,11,2,2,4,2,3,820,0,0,67,0,0,0,3,2010,1,2,611657
899,20,0,65,0,0,0,9,1,0,1,5,7,1961,1994,0,3,4,1,0,1,0,1,1,2,4,4,461,2,0,447,912,2,5,1236,0,1236,0,0,1,0,3,1,6,1,1,4,1,1,288,0,0,0,0,0,0,6,2006,0,0,135000
900,20,0,0,1,0,0,11,0,0,1,4,6,1971,1971,0,3,3,1,0,1,0,1,1,2,4,1,462,2,0,536,858,2,5,858,0,858,0,0,1,0,2,1,4,0,0,1,1,1,684,0,0,0,0,0,0,6,2007,0,0,110000
901,20,0,64,1,0,0,11,0,0,1,5,7,1957,2000,1,1,1,1,0,1,1,1,1,2,2,4,463,2,0,132,992,2,5,1306,0,1306,1,0,1,0,2,1,5,0,0,1,1,1,756,0,0,0,0,0,0,5,2009,0,0,153000
902,60,0,63,0,0,0,17,0,0,0,7,5,2003,2003,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,783,783,0,5,807,702,1509,0,0,2,1,3,0,8,1,2,4,2,2,393,0,0,75,0,0,0,7,2006,0,0,180000
903,20,0,50,1,3,3,17,0,0,1,7,5,2006,2006,1,0,0,4,27,0,0,0,3,2,4,2,8,2,0,1670,1670,0,5,1670,0,1670,0,0,2,0,3,0,7,1,2,4,3,3,690,0,144,60,0,0,0,8,2006,1,2,240000
904,20,0,0,1,0,0,9,0,0,1,5,6,1967,1967,0,3,5,4,75,1,0,1,1,2,4,5,477,2,0,277,876,2,5,902,0,902,0,0,1,0,3,1,6,0,0,4,1,1,288,0,0,0,0,0,1,8,2007,0,0,125500
905,20,0,80,0,0,0,11,0,0,1,5,5,1954,1954,0,3,3,2,110,1,0,1,1,2,4,3,465,5,290,412,1056,2,5,1063,0,1063,1,0,1,0,3,1,6,0,0,4,3,1,280,0,0,0,164,0,1,2,2010,0,0,128000
906,20,0,116,1,0,2,5,0,0,1,8,5,2006,2006,0,0,0,2,208,0,0,0,3,2,4,5,466,2,0,1560,1623,0,5,1636,0,1636,1,0,2,0,3,0,8,1,2,4,3,3,865,0,0,60,0,0,0,6,2007,0,0,255000
907,50,0,86,1,0,0,2,0,0,2,7,7,1936,1987,0,4,7,1,0,0,0,1,3,2,4,3,467,2,0,794,1017,1,5,1020,1037,2057,0,0,1,1,3,0,6,1,2,4,2,1,180,0,0,0,0,322,0,6,2006,0,0,250000
908,20,0,0,1,2,0,4,0,0,1,5,5,1983,1983,0,3,3,1,0,1,0,1,3,2,3,4,468,3,324,239,864,2,5,902,0,902,1,0,1,0,2,1,5,0,0,4,1,2,484,0,164,0,0,0,1,6,2006,0,0,131000
909,60,0,149,2,0,0,17,0,0,0,6,5,2005,2005,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,742,742,0,5,742,742,1484,0,0,2,1,3,0,8,1,2,4,2,2,390,0,36,24,0,0,0,6,2009,0,0,174000
910,90,0,80,0,0,2,11,1,2,0,5,5,1960,1960,0,1,1,4,361,1,0,1,1,2,4,3,469,2,0,662,1105,2,2,1105,1169,2274,0,0,2,0,5,1,12,0,0,1,1,2,480,0,0,0,0,0,0,1,2010,0,0,154300
911,20,0,0,1,0,3,0,0,0,1,5,7,1977,1989,0,3,4,1,0,1,0,1,3,1,3,1,435,2,0,1072,1268,2,5,1268,0,1268,0,0,1,1,3,0,5,0,0,1,1,1,252,0,173,0,0,0,0,10,2009,0,0,143500
912,30,1,51,0,0,0,8,0,0,1,5,7,1925,1950,0,1,1,1,0,1,0,2,1,2,4,3,470,2,0,279,768,2,5,1015,0,1015,0,0,1,0,3,1,6,0,0,1,1,1,450,0,0,0,112,120,1,7,2006,0,1,88000
913,90,4,82,0,3,0,2,0,2,0,5,6,1949,1950,0,1,1,1,0,1,0,1,1,2,4,4,471,2,0,717,1001,2,2,1001,1001,2002,0,0,2,0,4,1,8,0,0,6,1,3,871,0,0,0,0,0,0,8,2007,0,0,145000
914,160,3,30,0,0,0,5,0,3,0,6,5,2009,2009,0,0,0,2,76,0,0,0,3,2,3,5,472,2,0,318,612,0,5,612,612,1224,0,0,2,1,2,0,4,0,0,1,3,2,528,0,0,234,0,0,0,6,2009,1,2,173733
915,160,1,21,0,0,0,14,0,4,0,4,5,1970,1970,0,6,6,4,80,1,0,1,1,2,4,2,8,2,0,546,546,3,5,546,546,1092,0,0,1,1,3,1,6,0,0,4,1,1,286,0,0,0,0,0,0,1,2007,0,0,75000
916,20,2,50,0,0,0,13,0,0,1,2,3,1949,1950,0,8,9,1,0,1,0,1,1,2,3,4,245,2,0,430,480,2,2,480,0,480,1,0,0,0,1,1,4,0,0,1,1,1,308,0,0,0,0,0,0,10,2006,0,1,35311
917,20,0,0,0,0,0,15,0,0,1,4,6,1956,1956,0,0,0,1,0,1,0,1,1,2,4,1,516,2,0,75,1134,0,2,1229,0,1229,0,0,1,0,3,1,6,0,0,4,3,1,284,0,0,0,0,0,0,4,2009,0,0,135000
918,60,0,103,1,0,2,12,0,0,0,7,5,1991,1991,0,3,3,1,0,0,0,0,2,2,2,4,540,6,634,422,1104,0,5,912,1215,2127,1,0,2,1,4,0,8,1,1,4,3,3,833,0,72,192,224,0,3,11,2007,0,0,238000
919,20,0,87,1,0,2,11,0,0,1,6,8,1958,2002,1,1,1,1,0,2,0,1,3,2,4,1,456,1,411,245,1184,0,5,1414,0,1414,1,0,1,0,3,1,6,1,1,4,1,2,601,0,0,51,0,190,0,5,2008,0,0,176500
920,60,0,70,1,0,0,12,0,0,0,6,5,1994,1994,0,3,3,4,105,0,1,0,3,1,4,5,473,2,0,114,928,0,5,936,785,1721,0,1,2,1,3,0,7,0,0,4,3,2,471,0,300,87,0,0,0,7,2007,0,0,201000
921,90,0,67,0,0,0,15,1,2,2,5,7,1900,2003,0,1,1,1,0,1,0,1,1,2,4,1,392,2,0,188,1272,1,5,1272,928,2200,2,0,2,2,4,1,9,0,0,4,3,0,0,1,0,70,0,0,3,9,2008,0,0,145900
922,20,0,65,0,0,0,17,6,0,1,6,5,2005,2006,0,0,0,1,0,0,0,0,3,2,4,5,435,2,0,1288,1316,0,5,1316,0,1316,0,0,2,0,3,0,6,1,2,4,2,2,397,0,100,0,0,0,0,10,2006,1,2,169990
923,120,0,50,0,0,0,12,0,3,1,6,5,1993,1994,0,7,4,1,0,0,0,0,3,2,4,6,474,6,841,598,1604,0,5,1617,0,1617,1,0,2,0,2,0,5,1,3,4,3,2,533,0,0,69,0,0,0,7,2008,0,0,193000
924,20,0,79,0,0,0,6,0,0,1,6,6,1980,1980,0,7,4,4,157,1,1,1,3,2,4,4,148,5,1061,0,1686,2,5,1686,0,1686,1,0,2,0,3,1,7,1,1,4,1,2,612,0,384,131,0,0,0,5,2006,0,0,207500
925,20,0,0,1,0,2,6,0,0,1,5,6,1977,1977,0,0,0,1,0,1,0,0,3,2,3,1,376,5,93,266,1126,2,5,1126,0,1126,0,1,2,0,3,2,6,0,0,4,3,2,540,0,180,0,0,0,0,3,2008,0,1,175000
926,60,0,93,0,0,0,10,0,0,0,8,5,2003,2004,1,0,0,4,340,0,0,0,3,2,4,2,8,2,0,1181,1181,0,5,1234,1140,2374,0,0,2,1,4,2,10,1,2,2,2,3,656,0,104,100,0,0,0,5,2007,0,0,285000
927,60,0,0,0,0,0,6,1,0,0,7,5,1968,1968,0,1,1,4,342,1,0,1,1,2,4,4,475,2,0,280,832,1,5,1098,880,1978,0,0,2,1,4,1,9,1,2,4,3,2,486,0,0,43,0,0,3,4,2008,0,0,176000
928,20,0,0,0,0,0,0,0,0,1,8,5,2001,2001,1,0,0,1,0,0,0,0,3,2,3,2,8,2,0,1753,1753,0,5,1788,0,1788,0,0,2,0,3,2,7,1,1,4,3,2,522,0,202,151,0,0,0,6,2009,0,0,236500
929,60,0,0,1,0,2,17,0,0,0,7,5,1997,1997,0,3,3,4,285,1,0,0,3,2,4,2,8,2,0,964,964,1,5,993,1243,2236,0,0,2,1,4,0,8,1,1,2,2,2,642,0,0,0,0,0,0,11,2006,0,0,222000
930,20,0,73,1,3,0,16,0,0,1,8,5,2007,2007,0,0,0,1,0,0,0,0,3,2,3,5,297,2,0,1450,1466,0,5,1466,0,1466,0,0,2,0,3,0,7,0,0,4,2,3,610,0,100,18,0,0,0,7,2009,0,0,201000
931,20,0,70,0,0,0,11,0,0,1,5,6,1965,1965,0,0,0,1,0,1,0,1,1,2,4,4,437,4,466,121,925,0,5,925,0,925,0,1,1,0,2,1,5,0,0,1,1,1,429,0,0,0,0,0,2,7,2009,0,0,117500
932,20,0,84,1,0,2,5,5,0,1,9,5,2006,2006,1,0,11,2,302,2,0,0,2,1,4,2,8,2,0,1905,1905,0,5,1905,0,1905,0,0,2,0,3,2,8,1,2,4,2,3,788,0,0,191,0,0,0,3,2007,0,0,320000
933,20,0,63,0,0,1,0,0,0,1,7,5,2004,2004,0,0,0,4,210,0,0,0,3,2,3,5,386,2,0,1480,1500,0,5,1500,0,1500,0,0,2,0,3,0,6,0,0,4,3,2,570,0,192,36,0,0,0,8,2009,0,0,190000
934,20,0,313,2,3,0,11,7,0,1,7,7,1960,2007,4,2,5,1,0,1,0,1,3,2,1,5,585,2,0,160,585,0,5,2069,0,2069,1,0,2,0,4,0,9,1,2,4,3,2,505,0,0,0,0,0,0,11,2008,0,0,242000
935,30,0,52,1,0,0,8,0,0,1,4,5,1926,1953,0,1,1,4,108,1,1,0,4,2,2,2,8,2,0,600,600,1,5,747,0,747,0,0,1,0,1,1,5,0,0,1,1,2,528,0,0,0,32,0,0,6,2006,0,0,79900
936,20,0,67,0,0,0,12,0,0,1,7,5,2003,2003,0,0,0,4,0,0,0,0,3,2,4,5,476,2,0,343,1176,0,5,1200,0,1200,1,0,2,0,2,0,5,0,0,4,3,2,555,0,0,41,0,0,0,8,2009,0,0,184900
937,60,0,75,0,0,0,5,0,0,0,7,5,2005,2005,0,0,0,1,0,0,0,0,3,2,2,5,140,2,0,772,1113,0,5,1113,858,1971,0,0,2,1,3,0,8,1,2,4,3,2,689,0,0,48,0,0,0,2,2009,0,0,253000
938,60,0,73,0,0,0,0,0,0,0,7,5,2006,2006,0,0,0,1,0,0,0,0,3,1,2,5,477,2,0,927,1391,0,5,1391,571,1962,0,0,2,1,3,0,7,0,0,4,3,3,868,0,0,90,0,0,0,8,2006,1,2,239799
939,70,0,0,0,0,0,19,0,0,0,7,7,1940,1950,0,1,1,1,0,1,1,1,1,2,2,2,8,2,0,1032,1032,0,5,1207,1196,2403,0,0,2,0,4,1,10,2,1,4,1,1,349,0,56,0,318,0,0,6,2010,2,0,244400
940,90,0,55,1,0,0,4,0,2,1,6,5,1976,1976,0,7,4,1,0,1,0,1,1,2,1,3,478,5,396,396,1728,2,5,1728,0,1728,0,0,2,0,4,1,8,0,0,4,1,2,574,0,40,0,0,0,0,7,2006,0,0,150900
941,60,0,0,1,0,1,17,5,0,0,7,5,1999,1999,0,0,0,4,298,0,0,0,3,2,4,1,479,2,0,220,992,0,5,1022,1038,2060,1,0,2,1,3,0,8,1,1,2,3,2,390,0,0,0,0,0,3,6,2009,0,0,214000
942,90,0,42,1,0,0,15,0,2,1,4,3,1977,1977,0,1,1,1,0,1,0,0,3,2,1,5,480,2,0,0,1440,2,5,1440,0,1440,2,0,2,0,4,1,8,0,0,4,3,0,0,1,321,0,0,0,0,8,2007,8,1,150000
943,90,0,100,0,2,0,4,0,2,1,5,4,1967,1967,0,3,4,1,0,1,0,1,1,2,3,2,8,2,0,1632,1632,2,5,1632,0,1632,0,0,2,0,4,1,8,0,0,4,1,2,576,2,0,0,0,0,0,6,2007,0,0,143000
944,20,0,0,1,0,3,16,0,0,5,6,6,1958,1958,0,3,3,4,541,1,0,1,1,2,4,5,289,4,354,354,819,1,2,1344,0,1344,0,1,1,0,3,0,7,1,2,5,3,2,525,0,0,118,0,233,0,1,2009,2,1,137500
945,50,1,98,0,0,2,7,0,0,2,5,6,1890,1996,1,0,0,1,0,1,0,2,1,2,4,6,128,2,0,0,1088,2,5,1188,561,1869,0,0,1,0,2,1,7,0,0,1,1,2,456,0,48,0,244,0,4,9,2009,0,0,124900
946,80,0,70,0,0,0,11,0,0,5,5,6,1959,1959,0,3,3,4,128,1,1,1,1,2,3,1,481,1,294,102,1144,2,5,1144,0,1144,1,0,1,0,3,1,6,1,1,4,3,1,796,0,86,0,0,0,0,3,2006,0,0,143000
947,20,0,85,0,0,0,16,0,0,1,8,5,2002,2003,1,0,0,4,236,0,0,0,3,2,3,5,91,2,0,316,1616,0,5,1629,0,1629,1,0,2,0,3,0,9,1,2,4,2,3,808,0,0,252,0,0,0,11,2007,0,0,270000
948,60,0,65,1,0,0,0,0,0,0,7,5,2002,2002,0,0,0,4,144,0,0,0,3,2,4,2,8,2,0,936,936,0,5,936,840,1776,0,0,2,1,3,0,7,1,1,4,3,2,474,0,144,96,0,0,0,2,2006,0,0,192500
949,20,0,78,0,0,0,6,0,0,1,6,7,1972,2006,1,7,4,1,0,1,0,1,1,2,4,1,601,2,0,179,1161,2,5,1381,0,1381,1,0,1,1,3,0,5,1,1,4,3,2,676,0,0,0,0,0,0,3,2010,0,0,197500
950,20,0,60,0,0,0,11,0,0,1,5,8,1950,2002,0,0,0,1,0,1,0,1,1,2,4,1,483,1,149,317,864,1,5,864,0,864,1,0,1,0,3,0,5,0,0,1,3,2,720,0,194,0,0,0,0,7,2007,0,0,129000
951,20,4,60,0,0,2,12,0,0,1,5,5,1965,1965,0,0,0,1,0,1,0,1,1,2,4,4,208,2,0,187,828,1,5,965,0,965,1,0,1,0,3,1,6,0,0,1,1,1,300,0,421,0,0,0,1,7,2006,0,1,119900
952,85,0,60,0,0,0,0,0,0,4,5,8,1972,2003,0,5,3,1,0,1,1,1,3,2,3,5,103,2,0,108,768,1,5,768,0,768,0,1,1,0,2,1,5,0,0,1,2,1,396,0,192,0,0,0,1,4,2009,0,0,133900
953,60,0,0,1,0,0,4,0,0,0,5,4,1969,1969,0,3,3,4,232,1,0,1,1,2,3,1,568,5,193,29,784,0,5,1168,800,1968,0,1,2,1,4,1,7,1,5,4,3,2,530,0,305,189,0,0,1,9,2008,0,0,172000
954,90,0,35,1,0,3,15,0,2,4,6,5,1975,1975,4,5,4,4,250,1,0,1,3,1,1,5,385,2,0,0,945,2,5,980,0,980,0,2,2,0,4,1,4,0,0,4,3,0,0,0,0,0,0,0,0,10,2006,0,3,127500
955,90,4,82,1,3,0,2,0,2,0,6,6,1946,1950,0,1,1,4,423,1,0,1,3,2,4,3,568,2,0,495,979,2,1,979,979,1958,0,0,2,0,4,1,8,0,0,4,1,2,492,0,0,0,0,0,0,8,2007,0,0,145000
956,160,1,24,0,0,0,24,0,3,0,6,6,1980,1980,0,1,1,1,0,1,0,1,3,2,4,1,459,2,0,276,561,2,5,561,668,1229,0,0,1,1,2,1,5,1,1,4,2,2,462,0,150,0,0,0,3,5,2009,0,0,124000
957,20,0,70,0,0,0,9,0,0,1,5,5,1962,1962,1,1,1,1,0,1,0,1,1,2,4,3,486,2,0,640,1057,2,5,1057,0,1057,0,0,1,0,3,1,6,0,0,1,2,2,576,0,0,0,0,0,0,4,2007,0,0,132000
958,20,0,65,0,0,0,0,0,0,1,7,5,2003,2003,0,0,0,1,0,0,0,0,3,2,2,5,487,2,0,638,1337,0,5,1337,0,1337,1,0,2,0,3,0,6,0,0,4,3,2,531,0,0,39,0,0,0,10,2007,0,0,185000
959,160,3,24,0,0,1,5,0,4,0,7,5,1999,1999,1,1,1,1,0,0,0,0,3,2,4,1,504,2,0,92,696,0,5,696,720,1416,1,0,2,1,3,0,6,0,0,1,1,2,484,0,0,44,0,0,0,5,2010,0,0,155000
960,20,0,50,1,0,0,8,0,0,1,5,7,1958,2008,0,2,4,1,0,1,1,1,1,2,1,4,488,2,0,162,858,1,5,858,0,858,1,0,1,0,2,1,4,0,0,4,3,0,0,0,117,0,0,0,0,2,2010,0,0,116500
961,60,0,0,1,0,2,6,2,0,0,6,7,1977,1995,0,3,3,4,424,1,1,1,3,1,4,1,489,2,0,434,1330,2,5,1542,1330,2872,1,0,2,1,4,1,11,1,1,4,2,2,619,0,550,282,0,0,0,7,2008,0,0,272000
962,160,0,24,0,0,2,20,0,3,0,6,6,1976,1976,0,7,10,1,0,1,0,1,3,2,4,1,490,2,0,248,804,2,5,804,744,1548,1,0,2,1,3,0,7,1,1,1,1,2,440,0,48,0,0,0,0,7,2007,0,0,155000
963,20,0,122,1,0,2,0,0,0,1,9,5,2007,2007,0,0,0,1,0,0,0,0,2,2,4,2,8,2,0,1800,1800,0,5,1800,0,1800,0,0,2,0,2,2,7,0,0,4,2,2,702,0,288,136,0,0,0,5,2009,0,0,239000
964,60,0,80,0,0,2,16,0,0,0,7,5,2002,2003,0,0,0,4,44,0,0,0,3,2,4,5,357,2,0,193,817,0,5,824,1070,1894,1,0,2,1,4,0,8,1,2,2,2,2,510,0,0,40,0,0,0,2,2010,0,0,214900
965,60,0,65,0,0,0,17,6,0,0,6,5,2005,2007,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,783,783,0,5,783,701,1484,0,0,2,1,3,0,8,1,2,4,2,2,393,0,0,72,0,0,0,7,2007,1,2,178900
966,50,0,130,1,3,0,2,0,0,2,5,7,1940,1950,0,1,1,1,0,0,1,2,1,3,4,3,228,2,0,300,728,0,5,976,332,1308,1,0,1,1,2,1,7,2,1,1,1,1,256,0,0,70,0,0,0,6,2009,0,0,160000
967,20,0,0,1,0,0,11,0,0,1,5,7,1955,1955,1,2,5,4,151,1,0,1,1,2,4,1,454,2,0,196,1098,2,5,1098,0,1098,1,0,1,0,3,1,6,0,0,4,1,1,260,0,0,0,0,0,0,7,2008,0,0,135000
968,50,1,50,0,0,0,7,0,0,2,3,6,1910,1950,0,0,0,1,0,1,0,2,1,2,4,2,8,2,0,600,600,3,5,600,368,968,0,0,1,0,2,1,6,0,0,4,3,0,0,0,0,0,0,0,2,5,2009,0,1,37900
969,190,0,75,0,0,0,11,0,1,5,6,5,1958,1958,1,3,3,4,105,1,2,1,1,2,1,1,441,2,0,75,588,2,5,1095,0,1095,1,0,1,0,2,1,6,0,0,4,3,1,264,0,0,0,0,0,0,3,2006,3,0,140000
970,50,0,60,0,0,0,11,0,0,2,4,4,1949,1950,0,8,9,1,0,1,0,1,1,2,4,2,8,2,0,720,720,2,2,720,472,1192,0,0,1,1,4,1,6,0,0,4,3,0,0,0,0,0,0,0,0,12,2006,0,1,135000
